epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.79257,1.5999,2.00213,1.53829,0.5995,0.63621,0.62049,0.41735,1.20132,1.74059,1.2221,0.00327381,0.00327381,0.00327381
2,12.413,1.20002,1.14251,1.20033,0.7845,0.67174,0.74018,0.51698,1.13672,1.15797,1.17018,0.00660387,0.00660387,0.00660387
3,17.1463,1.1993,1.15413,1.18536,0.71198,0.58206,0.63803,0.4391,1.09421,1.64511,1.16506,0.00993064,0.00993064,0.00993064
4,21.7415,1.22528,1.11719,1.19582,0.7997,0.59785,0.68571,0.49458,1.17891,1.18154,1.2524,0.00998515,0.00998515,0.00998515
5,26.3073,1.22255,1.05427,1.19813,0.80982,0.67597,0.76125,0.5471,1.20339,0.98057,1.24267,0.0099802,0.0099802,0.0099802
6,31.1742,1.20498,1.01585,1.18435,0.81244,0.64131,0.7403,0.51721,1.18654,1.06835,1.23808,0.00997525,0.00997525,0.00997525
7,35.8743,1.17691,0.98991,1.17923,0.82973,0.68024,0.76638,0.56359,1.13045,0.97787,1.20101,0.0099703,0.0099703,0.0099703
8,40.5803,1.18536,0.9756,1.18098,0.83305,0.69289,0.78133,0.56558,1.12389,0.98128,1.20662,0.00996535,0.00996535,0.00996535
9,45.2604,1.18398,0.98353,1.18189,0.75015,0.62742,0.69951,0.4925,1.18512,1.12081,1.19867,0.0099604,0.0099604,0.0099604
10,49.824,1.17108,0.93999,1.17762,0.83691,0.725,0.80445,0.57563,1.10894,0.92235,1.16647,0.00995545,0.00995545,0.00995545
11,54.4553,1.16501,0.96685,1.18001,0.76857,0.58159,0.6802,0.47582,1.28238,1.2616,1.32456,0.0099505,0.0099505,0.0099505
12,59.2054,1.14515,0.92742,1.16092,0.83071,0.6912,0.79265,0.59036,1.09321,0.89356,1.17315,0.00994555,0.00994555,0.00994555
13,63.7815,1.13769,0.93497,1.1521,0.86201,0.73464,0.82427,0.60607,1.09978,0.84616,1.16428,0.0099406,0.0099406,0.0099406
14,68.6704,1.13837,0.92614,1.16246,0.8018,0.64341,0.74031,0.51598,1.22351,1.06575,1.26621,0.00993565,0.00993565,0.00993565
15,73.3525,1.14116,0.92235,1.15995,0.85715,0.71073,0.80472,0.59753,1.07623,0.85314,1.16302,0.0099307,0.0099307,0.0099307
16,77.8679,1.13031,0.909,1.15816,0.87241,0.73181,0.82195,0.60257,1.12512,0.84604,1.17235,0.00992575,0.00992575,0.00992575
17,82.5076,1.1159,0.88518,1.14731,0.83958,0.73689,0.81727,0.60329,1.07957,0.83524,1.1569,0.0099208,0.0099208,0.0099208
18,87.1251,1.12525,0.88569,1.15249,0.85708,0.68528,0.78211,0.57838,1.08144,0.96698,1.18875,0.00991585,0.00991585,0.00991585
19,91.661,1.11213,0.86844,1.14574,0.84608,0.74873,0.82447,0.62277,1.03249,0.78585,1.13564,0.0099109,0.0099109,0.0099109
20,96.4181,1.11244,0.87035,1.14505,0.88067,0.67597,0.79027,0.58928,1.07451,0.91927,1.19164,0.00990595,0.00990595,0.00990595
21,100.966,1.08879,0.86429,1.13494,0.85036,0.70675,0.79951,0.60266,1.04324,0.85735,1.1635,0.009901,0.009901,0.009901
22,105.447,1.06815,0.85432,1.12497,0.86778,0.73851,0.81687,0.60571,1.05446,0.82159,1.1539,0.00989605,0.00989605,0.00989605
23,110.08,1.08639,0.85176,1.14062,0.82733,0.74183,0.81568,0.61338,1.04201,0.83831,1.1617,0.0098911,0.0098911,0.0098911
24,114.588,1.1084,0.88387,1.14792,0.83067,0.7263,0.80606,0.5926,1.06495,0.86523,1.15572,0.00988615,0.00988615,0.00988615
25,119.098,1.0763,0.83484,1.1322,0.82967,0.73435,0.80722,0.60341,1.07735,0.87239,1.17568,0.0098812,0.0098812,0.0098812
26,123.75,1.08246,0.85512,1.13943,0.86566,0.7132,0.81334,0.59978,1.04071,0.83733,1.1556,0.00987625,0.00987625,0.00987625
27,128.356,1.07589,0.8418,1.12937,0.86465,0.70389,0.79962,0.58714,1.10142,0.87603,1.18648,0.0098713,0.0098713,0.0098713
