epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.4751,2.02645,2.18352,2.4746,0.69216,0.58008,0.64722,0.38234,1.37722,2.67024,1.96871,0.00330688,0.00330688,0.00330688
2,30.185,1.55238,1.24752,2.13126,0.73183,0.61277,0.69376,0.43598,1.29505,2.19188,1.8159,0.00663692,0.00663692,0.00663692
3,41.5083,1.42904,1.15708,2.03974,0.73467,0.64966,0.71255,0.45763,1.24384,1.96618,1.79568,0.00996367,0.00996367,0.00996367
4,53.3071,1.36538,1.11661,1.98766,0.73163,0.64797,0.71032,0.4435,1.23826,3.00842,1.82114,0.00998515,0.00998515,0.00998515
5,64.3357,1.3146,1.06441,1.97337,0.77396,0.66799,0.73793,0.47795,1.21857,2.33348,1.75694,0.0099802,0.0099802,0.0099802
6,75.4116,1.29433,1.0399,1.94861,0.79086,0.68412,0.76931,0.51696,1.17352,1.39642,1.7101,0.00997525,0.00997525,0.00997525
7,87.0033,1.28229,1.02145,1.9322,0.81238,0.65452,0.75586,0.50446,1.18831,1.45993,1.72592,0.0099703,0.0099703,0.0099703
8,98.2068,1.25633,0.9981,1.91143,0.77436,0.65423,0.73838,0.48593,1.20271,2.16945,1.73634,0.00996535,0.00996535,0.00996535
9,110.621,1.26971,1.0076,1.92157,0.78164,0.65473,0.74819,0.4981,1.18487,1.50847,1.72508,0.0099604,0.0099604,0.0099604
10,122.144,1.23472,0.98016,1.89521,0.78838,0.64789,0.73868,0.49548,1.17825,1.73117,1.72116,0.00995545,0.00995545,0.00995545
11,134.221,1.23636,0.98998,1.89692,0.77414,0.65231,0.7442,0.49494,1.147,2.91988,1.70965,0.0099505,0.0099505,0.0099505
12,146.758,1.22776,0.98026,1.89584,0.79698,0.68345,0.76918,0.51965,1.14962,1.45913,1.67771,0.00994555,0.00994555,0.00994555
13,159.068,1.20297,0.96709,1.88097,0.75923,0.65408,0.72921,0.48515,1.16168,1.67852,1.71437,0.0099406,0.0099406,0.0099406
14,170.189,1.21439,0.96972,1.87314,0.80748,0.66843,0.76387,0.52155,1.1481,1.6012,1.69014,0.00993565,0.00993565,0.00993565
15,182.114,1.20189,0.94817,1.88568,0.78565,0.64934,0.74427,0.49687,1.16317,2.04517,1.69367,0.0099307,0.0099307,0.0099307
16,193.34,1.19171,0.95165,1.86713,0.81321,0.68743,0.77291,0.51512,1.13236,1.93417,1.67644,0.00992575,0.00992575,0.00992575
17,204.774,1.19217,0.94555,1.86102,0.80644,0.69008,0.77962,0.53315,1.11318,1.85622,1.66418,0.0099208,0.0099208,0.0099208
18,216.062,1.18748,0.94215,1.86918,0.81602,0.69074,0.78357,0.53576,1.08023,2.44012,1.64749,0.00991585,0.00991585,0.00991585
19,228.676,1.19485,0.94801,1.86198,0.78026,0.70289,0.77226,0.53188,1.09377,1.88455,1.65897,0.0099109,0.0099109,0.0099109
20,241.812,1.18733,0.93948,1.86207,0.78546,0.69052,0.77018,0.5255,1.10545,1.46186,1.67971,0.00990595,0.00990595,0.00990595
21,254.472,1.17889,0.93881,1.86732,0.8098,0.68809,0.77952,0.54087,1.07546,1.57012,1.63238,0.009901,0.009901,0.009901
22,267.705,1.16862,0.92459,1.85689,0.8041,0.68412,0.77961,0.53839,1.09488,2.01072,1.62745,0.00989605,0.00989605,0.00989605
23,281.003,1.1609,0.92628,1.8375,0.79435,0.69282,0.77336,0.53055,1.09229,1.60569,1.64248,0.0098911,0.0098911,0.0098911
24,293.888,1.16277,0.92284,1.84527,0.79237,0.70894,0.77546,0.53397,1.08584,2.67609,1.64026,0.00988615,0.00988615,0.00988615
25,307.126,1.15389,0.92477,1.85565,0.77638,0.7094,0.77489,0.53466,1.0711,2.59156,1.63111,0.0098812,0.0098812,0.0098812
26,320.138,1.13126,0.88934,1.82067,0.82191,0.68102,0.77795,0.5342,1.08422,2.18034,1.63653,0.00987625,0.00987625,0.00987625
27,332.711,1.13487,0.8926,1.82402,0.78014,0.69369,0.76826,0.52827,1.08256,2.64674,1.64084,0.0098713,0.0098713,0.0098713
28,345.09,1.14672,0.91302,1.83658,0.81159,0.70796,0.79146,0.55292,1.07068,1.54526,1.63545,0.00986635,0.00986635,0.00986635
29,358.341,1.14436,0.89297,1.82034,0.8079,0.7107,0.79052,0.55325,1.07161,1.95471,1.63305,0.0098614,0.0098614,0.0098614
30,370.883,1.13874,0.89431,1.82858,0.81905,0.69627,0.78925,0.55169,1.08175,1.53612,1.62727,0.00985645,0.00985645,0.00985645
31,383.841,1.1165,0.87822,1.79576,0.78996,0.70135,0.77242,0.52751,1.0623,2.60071,1.63685,0.0098515,0.0098515,0.0098515
32,396.83,1.121,0.88379,1.82489,0.79721,0.71571,0.78153,0.53946,1.06262,2.91342,1.64086,0.00984655,0.00984655,0.00984655
33,409.336,1.13094,0.89131,1.82195,0.79443,0.69063,0.76799,0.52752,1.09694,1.88933,1.64801,0.0098416,0.0098416,0.0098416
34,421.994,1.11556,0.87975,1.81321,0.78804,0.68633,0.76843,0.5362,1.06453,1.79934,1.63265,0.00983665,0.00983665,0.00983665
35,433.237,1.11227,0.8799,1.80005,0.79115,0.68876,0.76542,0.52351,1.10664,2.66496,1.65159,0.0098317,0.0098317,0.0098317
36,444.779,1.12308,0.87753,1.80564,0.76967,0.66508,0.73789,0.51415,1.11639,1.22935,1.69209,0.00982675,0.00982675,0.00982675
37,455.728,1.10796,0.86843,1.80763,0.78117,0.685,0.76397,0.5353,1.08815,1.33336,1.66504,0.0098218,0.0098218,0.0098218
38,467.977,1.11252,0.88107,1.78926,0.7973,0.69803,0.77304,0.53684,1.07945,1.48442,1.64541,0.00981685,0.00981685,0.00981685
39,480.062,1.09765,0.86426,1.78879,0.80384,0.69914,0.78383,0.55006,1.05373,2.34062,1.62806,0.0098119,0.0098119,0.0098119
40,492.346,1.11135,0.87321,1.79341,0.81072,0.68311,0.78018,0.54666,1.06819,1.57489,1.62319,0.00980695,0.00980695,0.00980695
41,504.331,1.09794,0.87315,1.79183,0.8157,0.6903,0.78149,0.54749,1.05934,1.8666,1.62511,0.009802,0.009802,0.009802
42,516.166,1.11595,0.88934,1.79867,0.80952,0.70877,0.79127,0.54972,1.06385,2.43685,1.61014,0.00979705,0.00979705,0.00979705
43,526.993,1.08546,0.86119,1.79231,0.79964,0.69997,0.78341,0.54566,1.05904,2.3227,1.62717,0.0097921,0.0097921,0.0097921
44,538.03,1.09502,0.8653,1.76829,0.80179,0.6961,0.77975,0.55301,1.05011,1.36703,1.62217,0.00978715,0.00978715,0.00978715
45,548.881,1.09611,0.86257,1.78468,0.82182,0.69671,0.7878,0.55744,1.04593,1.25872,1.61488,0.0097822,0.0097822,0.0097822
46,559.815,1.09432,0.85626,1.79192,0.81151,0.69615,0.77907,0.55459,1.06371,1.20233,1.62373,0.00977725,0.00977725,0.00977725
47,571.16,1.0885,0.85235,1.76914,0.80896,0.69229,0.7861,0.55612,1.05457,1.39524,1.61485,0.0097723,0.0097723,0.0097723
48,582.374,1.08625,0.84006,1.766,0.82151,0.6987,0.79222,0.56041,1.04462,1.50814,1.61098,0.00976735,0.00976735,0.00976735
49,594.914,1.07665,0.85203,1.78213,0.80152,0.71924,0.79713,0.56169,1.05135,1.35556,1.6194,0.0097624,0.0097624,0.0097624
50,608.045,1.08638,0.85021,1.78053,0.81064,0.71018,0.79056,0.55727,1.03865,1.62796,1.6341,0.00975745,0.00975745,0.00975745
51,622.062,1.06829,0.83639,1.76727,0.81223,0.71571,0.7928,0.55982,1.05016,1.90008,1.62327,0.0097525,0.0097525,0.0097525
52,635.41,1.07949,0.85028,1.78382,0.79918,0.71637,0.78496,0.54836,1.07464,1.5252,1.63559,0.00974755,0.00974755,0.00974755
53,648.138,1.06891,0.84435,1.771,0.79507,0.70797,0.78388,0.54973,1.05569,1.56292,1.62739,0.0097426,0.0097426,0.0097426
54,661.118,1.06809,0.84218,1.77458,0.81357,0.70083,0.78818,0.55727,1.04416,1.65123,1.60997,0.00973765,0.00973765,0.00973765
55,673.532,1.06015,0.82881,1.75603,0.81615,0.70179,0.78572,0.55696,1.04325,1.99277,1.60063,0.0097327,0.0097327,0.0097327
56,686.126,1.05988,0.83281,1.77171,0.81569,0.6956,0.78105,0.54847,1.04233,1.70112,1.61177,0.00972775,0.00972775,0.00972775
57,699.277,1.07301,0.839,1.77224,0.79932,0.70334,0.78256,0.55242,1.0388,2.07838,1.601,0.0097228,0.0097228,0.0097228
58,712.352,1.06815,0.83919,1.76622,0.82907,0.70285,0.79609,0.5637,1.03869,1.63119,1.61063,0.00971785,0.00971785,0.00971785
59,725.028,1.06101,0.82886,1.76891,0.8206,0.69618,0.78337,0.55284,1.05391,1.65881,1.62362,0.0097129,0.0097129,0.0097129
