epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,219.418,1.23872,1.1941,1.29655,0.62381,0.68779,0.66174,0.36306,1.39533,1.25124,1.37066,0.00979705,0.00979705,0.00979705
43,224.653,1.23205,1.20351,1.29215,0.68382,0.66358,0.67826,0.36566,1.35441,1.23257,1.35693,0.0097921,0.0097921,0.0097921
44,229.964,1.24084,1.16808,1.3017,0.62803,0.66193,0.65013,0.35092,1.39848,1.31042,1.38724,0.00978715,0.00978715,0.00978715
45,235.166,1.22224,1.12914,1.26419,0.59758,0.70455,0.64636,0.33266,1.54946,1.32486,1.46398,0.0097822,0.0097822,0.0097822
46,240.399,1.21797,1.16128,1.2833,0.6643,0.69711,0.68305,0.32588,1.44315,1.29158,1.40976,0.00977725,0.00977725,0.00977725
47,245.605,1.2597,1.16331,1.29741,0.66166,0.64205,0.68565,0.35317,1.41531,1.23151,1.39263,0.0097723,0.0097723,0.0097723
48,250.774,1.19233,1.11483,1.24756,0.59274,0.73598,0.64801,0.35818,1.43874,1.23092,1.34672,0.00976735,0.00976735,0.00976735
49,255.891,1.20075,1.11184,1.23895,0.60684,0.64205,0.62561,0.31837,1.49433,1.29962,1.44241,0.0097624,0.0097624,0.0097624
50,261.134,1.19871,1.12085,1.25205,0.67361,0.69185,0.69188,0.36536,1.39882,1.18637,1.38456,0.00975745,0.00975745,0.00975745
51,266.49,1.20528,1.08277,1.26883,0.63077,0.7183,0.68837,0.35938,1.39832,1.23127,1.40941,0.0097525,0.0097525,0.0097525
52,271.702,1.21005,1.10069,1.27121,0.65005,0.72824,0.69775,0.36383,1.45486,1.17008,1.43367,0.00974755,0.00974755,0.00974755
53,276.92,1.18284,1.11471,1.26686,0.67537,0.66477,0.67039,0.34752,1.48984,1.21539,1.44551,0.0097426,0.0097426,0.0097426
54,282.189,1.19368,1.05548,1.27445,0.52908,0.61921,0.55537,0.27591,1.49334,1.49761,1.42463,0.00973765,0.00973765,0.00973765
55,287.353,1.15573,1.08553,1.23593,0.65641,0.72726,0.72261,0.38855,1.3583,1.19486,1.30334,0.0097327,0.0097327,0.0097327
56,292.603,1.18983,1.09503,1.26647,0.65456,0.72159,0.6852,0.36448,1.40732,1.19244,1.35588,0.00972775,0.00972775,0.00972775
57,297.781,1.21006,1.08828,1.28135,0.68062,0.68182,0.68305,0.37286,1.4454,1.31994,1.38673,0.0097228,0.0097228,0.0097228
58,303.016,1.17952,1.12064,1.26047,0.59879,0.60795,0.61443,0.32049,1.44669,1.47573,1.41153,0.00971785,0.00971785,0.00971785
59,308.274,1.15794,1.09963,1.24301,0.63384,0.625,0.61837,0.29951,1.42463,1.49926,1.40829,0.0097129,0.0097129,0.0097129
60,313.519,1.14342,1.00868,1.22689,0.76819,0.68182,0.74822,0.3921,1.45476,1.16416,1.38319,0.00970795,0.00970795,0.00970795
61,318.774,1.15975,1.05326,1.22761,0.67535,0.6875,0.68897,0.35823,1.50033,1.31923,1.41862,0.009703,0.009703,0.009703
62,324.022,1.15073,1.04077,1.22791,0.63897,0.73864,0.6945,0.36431,1.46563,1.20433,1.42373,0.00969805,0.00969805,0.00969805
63,329.26,1.12933,1.06306,1.23242,0.66648,0.74432,0.70593,0.39536,1.37285,1.14607,1.37913,0.0096931,0.0096931,0.0096931
64,334.532,1.16975,1.10186,1.24875,0.63674,0.71023,0.6978,0.38443,1.3854,1.12431,1.3533,0.00968815,0.00968815,0.00968815
65,339.835,1.13218,1.05979,1.22182,0.71809,0.68024,0.72008,0.38534,1.4077,1.20129,1.37569,0.0096832,0.0096832,0.0096832
66,345.026,1.12314,1.00957,1.20994,0.75456,0.72727,0.80101,0.43721,1.37059,1.03662,1.30702,0.00967825,0.00967825,0.00967825
67,350.246,1.1374,1.00439,1.2164,0.64385,0.61932,0.62556,0.31913,1.48298,1.27155,1.41881,0.0096733,0.0096733,0.0096733
68,355.469,1.13838,1.02818,1.20845,0.65084,0.70455,0.69498,0.36762,1.46673,1.1797,1.39648,0.00966835,0.00966835,0.00966835
69,360.67,1.13641,1.04129,1.21715,0.63632,0.73295,0.70142,0.37263,1.40578,1.2103,1.37573,0.0096634,0.0096634,0.0096634
70,365.686,1.12898,1.04304,1.23234,0.59423,0.72727,0.62998,0.33506,1.41247,1.36979,1.36708,0.00965845,0.00965845,0.00965845
71,369.367,1.12324,1.04088,1.21778,0.64528,0.72353,0.69021,0.36642,1.33188,1.20469,1.32398,0.0096535,0.0096535,0.0096535
72,373.999,1.10844,1.00977,1.20454,0.67364,0.78409,0.72849,0.37753,1.40556,1.15275,1.36653,0.00964855,0.00964855,0.00964855
73,379.358,1.08679,0.93635,1.19026,0.70295,0.71264,0.71761,0.37112,1.43045,1.20077,1.39207,0.0096436,0.0096436,0.0096436
74,384.525,1.08442,0.9548,1.18624,0.63787,0.7206,0.6853,0.35677,1.49575,1.2104,1.44634,0.00963865,0.00963865,0.00963865
75,389.732,1.1233,0.98308,1.2104,0.66313,0.77841,0.71521,0.38008,1.39725,1.15639,1.40398,0.0096337,0.0096337,0.0096337
76,394.979,1.09568,0.98591,1.19556,0.67535,0.72727,0.65748,0.35454,1.42744,1.17659,1.38644,0.00962875,0.00962875,0.00962875
