epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.92012,2.86127,3.41509,2.51511,0.10984,0.30748,0.07571,0.0243,2.36267,3.58437,2.35064,0.00038,0.00038,0.00038
2,15.1766,2.53821,2.51586,2.22812,0.11388,0.1699,0.06729,0.01774,2.84794,2.82233,2.92412,0.00077807,0.00077807,0.00077807
3,20.4638,2.37164,2.39731,2.12612,0.06754,0.27147,0.04311,0.01531,2.80105,4.95433,2.91358,0.00117416,0.00117416,0.00117416
4,26.7537,2.39901,2.34672,2.16742,0.02965,0.15605,0.01715,0.006,3.298,inf,12.6167,0.00156827,0.00156827,0.00156827
5,32.0157,2.37158,2.41275,2.14198,0.17076,0.1819,0.08897,0.02674,3.01148,3.58852,3.62371,0.0019604,0.0019604,0.0019604
6,37.1457,2.33684,2.23374,2.09014,0.09227,0.14035,0.0477,0.01182,3.56568,5.4406,3.81715,0.00197525,0.00197525,0.00197525
7,42.2,2.51975,5.40179,2.23317,0.03121,0.07664,0.01349,0.00407,3.75889,4.60976,3.40448,0.0019703,0.0019703,0.0019703
8,47.364,2.2672,2.24411,2.04947,0.27717,0.25115,0.1923,0.06168,2.35824,2.38256,2.3874,0.00196535,0.00196535,0.00196535
9,54.634,2.31968,2.40307,2.09233,0.37497,0.32687,0.29364,0.10046,2.36949,2.11064,2.27898,0.0019604,0.0019604,0.0019604
10,59.7849,2.2813,2.38,2.0399,0.20541,0.32872,0.14512,0.04595,2.28875,2.45675,2.22997,0.00195545,0.00195545,0.00195545
11,64.8898,2.14522,2.1154,1.96203,0.38662,0.40997,0.36114,0.14733,2.15648,2.92038,2.11176,0.0019505,0.0019505,0.0019505
12,70.1479,2.16198,2.10319,1.95272,0.19664,0.23823,0.12769,0.03643,2.6912,4.64983,2.54989,0.00194555,0.00194555,0.00194555
13,75.1525,2.13453,2.14488,1.97213,0.518,0.40628,0.4099,0.17195,2.06396,2.04739,2.03,0.0019406,0.0019406,0.0019406
14,80.3571,2.10857,2.33593,1.93909,0.21515,0.21607,0.15132,0.03717,2.83047,2.98188,2.7522,0.00193565,0.00193565,0.00193565
15,85.3905,2.1322,2.08195,1.95481,0.42415,0.36183,0.38803,0.16529,1.92991,2.25872,1.94421,0.0019307,0.0019307,0.0019307
16,90.5127,2.06335,2.03,1.89428,0.40957,0.41367,0.37342,0.17183,1.90828,2.00487,1.90622,0.00192575,0.00192575,0.00192575
17,95.5242,2.07579,2.06571,1.93321,0.45068,0.44414,0.42033,0.1997,1.87713,1.94139,1.88533,0.0019208,0.0019208,0.0019208
18,100.455,1.93985,1.94117,1.82015,0.44762,0.43213,0.38578,0.17749,1.90826,1.8938,1.88456,0.00191585,0.00191585,0.00191585
19,105.517,2.12082,2.49575,1.97611,0.55189,0.4583,0.45946,0.17148,2.1956,1.97759,2.15312,0.0019109,0.0019109,0.0019109
20,110.606,2.06681,2.19811,1.89269,0.34459,0.35919,0.25857,0.08862,2.18758,2.18218,2.04738,0.00190595,0.00190595,0.00190595
21,119.015,2.04541,1.97073,1.85308,0.66154,0.53647,0.58247,0.30078,1.77007,1.6511,1.72238,0.001901,0.001901,0.001901
22,124.064,2.05992,1.94875,1.899,0.40577,0.3952,0.34281,0.11483,2.43116,2.16127,2.21826,0.00189605,0.00189605,0.00189605
23,130.592,2.02931,1.95745,1.88103,0.30233,0.35919,0.22111,0.07912,2.29239,2.19476,2.12752,0.0018911,0.0018911,0.0018911
24,135.671,1.92977,1.84426,1.80532,0.52019,0.46168,0.42072,0.18714,1.90076,1.77491,1.90674,0.00188615,0.00188615,0.00188615
25,140.822,1.95182,1.84445,1.81355,0.52653,0.47235,0.46346,0.17742,2.04522,1.83066,1.97557,0.0018812,0.0018812,0.0018812
26,145.867,2.01654,1.92181,1.83291,0.603,0.46001,0.49297,0.268,1.77578,1.75987,1.81924,0.00187625,0.00187625,0.00187625
27,150.906,1.99348,2.30337,1.90467,0.6963,0.49677,0.5583,0.2599,1.84615,1.64972,1.8255,0.0018713,0.0018713,0.0018713
28,155.933,1.88982,1.86389,1.7905,0.36353,0.33795,0.25362,0.09424,2.25435,2.19859,2.11246,0.00186635,0.00186635,0.00186635
29,160.967,1.86108,1.82056,1.77104,0.73184,0.58449,0.64782,0.33416,1.69574,1.51353,1.7036,0.0018614,0.0018614,0.0018614
30,166.001,1.89908,1.79608,1.79258,0.69769,0.53914,0.61057,0.30339,1.81146,1.51213,1.79049,0.00185645,0.00185645,0.00185645
31,171.215,1.91097,1.82368,1.79446,0.67717,0.53651,0.58913,0.26891,1.86199,1.59273,1.76853,0.0018515,0.0018515,0.0018515
32,176.21,1.94551,1.90031,1.83056,0.64783,0.56417,0.5798,0.29569,1.71972,1.58071,1.7239,0.00184655,0.00184655,0.00184655
33,181.556,1.90975,1.85804,1.77307,0.44864,0.45706,0.40818,0.15501,2.15181,1.88832,2.10245,0.0018416,0.0018416,0.0018416
34,186.626,1.89462,1.79014,1.77122,0.70066,0.54109,0.60058,0.27033,1.90884,1.49737,1.86076,0.00183665,0.00183665,0.00183665
35,191.622,1.85051,1.75567,1.74322,0.72946,0.53529,0.58818,0.24914,2.03667,1.5431,1.93365,0.0018317,0.0018317,0.0018317
36,198.142,1.80513,1.68684,1.69656,0.78774,0.62512,0.70372,0.35714,1.75625,1.33384,1.68939,0.00182675,0.00182675,0.00182675
37,203.189,1.8446,1.73535,1.72808,0.53618,0.45983,0.43712,0.23244,1.74265,1.76972,1.73926,0.0018218,0.0018218,0.0018218
38,208.183,1.8142,1.72451,1.70825,0.55749,0.45368,0.46256,0.15641,2.28997,1.86566,2.10739,0.00181685,0.00181685,0.00181685
39,213.195,1.81593,1.68899,1.70944,0.57953,0.5078,0.50558,0.24337,1.93569,1.71397,1.84123,0.0018119,0.0018119,0.0018119
40,218.245,1.83741,1.70921,1.73078,0.38437,0.42659,0.30379,0.09836,2.23841,2.06367,2.13742,0.00180695,0.00180695,0.00180695
