epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.4295,1.52598,1.61259,1.48202,0.66209,0.56115,0.60257,0.39801,1.26039,1.33227,1.28123,0.00331839,0.00331839,0.00331839
2,43.8107,1.25635,1.10271,1.23238,0.69233,0.55235,0.6191,0.40985,1.3203,1.26913,1.29901,0.00664843,0.00664843,0.00664843
3,62.0976,1.30429,1.14383,1.25132,0.7178,0.52744,0.57124,0.35981,1.39403,1.90824,1.34867,0.00997517,0.00997517,0.00997517
4,80.7856,1.34158,1.16748,1.26526,0.67237,0.57211,0.61043,0.37558,1.41672,1.95859,1.33243,0.00998515,0.00998515,0.00998515
5,99.7009,1.33162,1.14615,1.26057,0.67462,0.53633,0.59869,0.38076,1.36245,1.40044,1.33744,0.0099802,0.0099802,0.0099802
6,117.946,1.31156,1.1304,1.25368,0.70685,0.57904,0.6428,0.41507,1.33617,1.53763,1.3018,0.00997525,0.00997525,0.00997525
7,135.726,1.27308,1.07835,1.23213,0.74946,0.62614,0.70693,0.46849,1.25185,1.19089,1.25874,0.0099703,0.0099703,0.0099703
8,153.978,1.26976,1.06438,1.2333,0.77704,0.62578,0.70347,0.46826,1.24948,1.18196,1.26916,0.00996535,0.00996535,0.00996535
9,172.928,1.24475,1.05031,1.21855,0.78731,0.63928,0.72282,0.49556,1.18741,1.08635,1.23458,0.0099604,0.0099604,0.0099604
10,191.026,1.22659,1.02775,1.21065,0.76383,0.64793,0.72213,0.49167,1.21442,1.07955,1.22654,0.00995545,0.00995545,0.00995545
11,209.135,1.22382,1.0238,1.21296,0.76672,0.61317,0.69776,0.47567,1.2152,1.11619,1.25331,0.0099505,0.0099505,0.0099505
12,226.912,1.22778,1.01327,1.20618,0.80479,0.64521,0.73908,0.51485,1.15247,1.14041,1.20051,0.00994555,0.00994555,0.00994555
13,245.641,1.22152,1.00812,1.20854,0.79294,0.6534,0.73852,0.50324,1.14522,1.11921,1.20239,0.0099406,0.0099406,0.0099406
14,264.197,1.18527,0.9838,1.19598,0.76046,0.62906,0.6885,0.47704,1.19916,1.22646,1.24419,0.00993565,0.00993565,0.00993565
15,282.064,1.19627,0.98952,1.19469,0.77471,0.62225,0.69545,0.48889,1.15561,1.13317,1.2304,0.0099307,0.0099307,0.0099307
16,297.168,1.19874,0.98894,1.20276,0.78903,0.64622,0.72643,0.50247,1.16828,1.0147,1.23032,0.00992575,0.00992575,0.00992575
17,313.375,1.18436,0.96429,1.18976,0.79648,0.63892,0.72596,0.49753,1.21745,1.12203,1.27323,0.0099208,0.0099208,0.0099208
18,328.922,1.17697,0.95502,1.18648,0.77716,0.65024,0.73318,0.50656,1.16427,1.11403,1.22207,0.00991585,0.00991585,0.00991585
19,345.665,1.16843,0.95667,1.1842,0.79084,0.63174,0.72387,0.50782,1.15523,1.03375,1.22366,0.0099109,0.0099109,0.0099109
20,360.618,1.16088,0.9375,1.1826,0.76215,0.65162,0.73025,0.50506,1.13718,1.0821,1.21635,0.00990595,0.00990595,0.00990595
21,375.268,1.18099,0.95087,1.1898,0.8048,0.66583,0.75201,0.52746,1.13776,0.98113,1.20111,0.009901,0.009901,0.009901
22,391.109,1.15042,0.92257,1.17472,0.81751,0.66095,0.75367,0.53482,1.1019,0.93406,1.19649,0.00989605,0.00989605,0.00989605
23,406.619,1.1572,0.93883,1.17587,0.79187,0.622,0.71373,0.49692,1.18632,1.12347,1.23024,0.0098911,0.0098911,0.0098911
24,423.17,1.13773,0.91454,1.16557,0.82166,0.6594,0.75409,0.5356,1.13773,1.0152,1.21226,0.00988615,0.00988615,0.00988615
25,438.243,1.14757,0.91558,1.17344,0.81231,0.68212,0.76845,0.5438,1.1061,0.9236,1.17472,0.0098812,0.0098812,0.0098812
26,453.587,1.13859,0.91526,1.16903,0.80781,0.65064,0.74218,0.52038,1.1244,1.0229,1.1947,0.00987625,0.00987625,0.00987625
