epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.1648,1.72917,2.51813,1.62388,0.37927,0.58459,0.44533,0.2798,1.19945,4.93192,1.26574,0.00036,0.00036,0.00036
2,23.5258,1.22727,1.28263,1.22349,0.70465,0.66541,0.69751,0.48024,1.16206,2.20517,1.28104,0.000739634,0.000739634,0.000739634
3,28.693,1.28045,1.22776,1.26166,0.40763,0.64028,0.36104,0.23086,1.26911,inf,1.43606,0.00111889,0.00111889,0.00111889
4,33.768,1.25557,1.211,1.24112,0.57157,0.70677,0.50069,0.34582,1.08242,2.8366,1.27371,0.00149777,0.00149777,0.00149777
5,38.751,1.24975,1.192,1.23676,0.22174,0.10432,0.09089,0.05195,2.30043,4.03891,2.24502,0.00187628,0.00187628,0.00187628
6,43.6754,1.28511,1.19966,1.27379,0.33233,0.22462,0.20149,0.11543,2.25116,3.62257,2.27433,0.00199505,0.00199505,0.00199505
7,48.6565,1.30219,1.20948,1.28797,0.84938,0.74154,0.81163,0.60031,1.01469,1.28512,1.20775,0.00199406,0.00199406,0.00199406
8,53.7896,1.19762,1.04912,1.21665,0.86409,0.67522,0.772,0.53218,1.16825,1.01138,1.30746,0.00199307,0.00199307,0.00199307
9,58.7979,1.23706,1.0843,1.23261,0.81237,0.67951,0.77196,0.55666,1.04469,1.02087,1.19676,0.00199208,0.00199208,0.00199208
10,64.5071,1.23433,1.0794,1.22024,0.86034,0.74106,0.82975,0.61548,1.00872,0.86601,1.1633,0.00199109,0.00199109,0.00199109
11,69.5234,1.21745,1.06516,1.22711,0.86918,0.73402,0.83355,0.64118,0.95353,0.77737,1.13282,0.0019901,0.0019901,0.0019901
12,74.4846,1.18282,1.02508,1.21574,0.8277,0.69527,0.79746,0.59331,1.01027,0.87447,1.17534,0.00198911,0.00198911,0.00198911
13,79.3845,1.19725,1.0328,1.21646,0.88168,0.71335,0.81229,0.61633,0.92494,0.79626,1.11786,0.00198812,0.00198812,0.00198812
14,84.3624,1.17697,1.01815,1.20195,0.87017,0.7181,0.8257,0.6323,0.94563,0.85401,1.13078,0.00198713,0.00198713,0.00198713
15,89.32,1.16673,0.99049,1.20157,0.83776,0.7474,0.82304,0.62512,0.95528,0.87893,1.1312,0.00198614,0.00198614,0.00198614
16,94.2226,1.16785,0.96924,1.1963,0.85868,0.72932,0.82951,0.62049,1.03132,0.8625,1.15895,0.00198515,0.00198515,0.00198515
17,99.0384,1.20537,0.99756,1.21987,0.88676,0.75805,0.84817,0.62976,0.9943,0.81767,1.15642,0.00198416,0.00198416,0.00198416
18,103.962,1.18327,0.97573,1.20605,0.75797,0.71241,0.75686,0.54895,0.98521,0.92974,1.15567,0.00198317,0.00198317,0.00198317
19,108.819,1.14275,0.94111,1.17975,0.81113,0.68618,0.78408,0.59477,0.92667,0.86852,1.12129,0.00198218,0.00198218,0.00198218
20,113.811,1.14072,0.95121,1.16827,0.86831,0.73747,0.83169,0.63669,0.94349,0.79736,1.1236,0.00198119,0.00198119,0.00198119
21,119.795,1.14208,0.9032,1.16492,0.85503,0.70953,0.79887,0.61962,0.92803,0.83407,1.12132,0.0019802,0.0019802,0.0019802
22,124.784,1.16428,0.94385,1.18202,0.89181,0.76128,0.84856,0.65294,0.91473,0.7559,1.11469,0.00197921,0.00197921,0.00197921
