epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.6598,1.63922,1.80031,1.57261,0.58299,0.51557,0.48863,0.31488,1.31793,1.35934,1.38391,0.00330688,0.00330688,0.00330688
2,24.3714,1.28287,1.1421,1.25576,0.62946,0.4822,0.5314,0.34173,1.35683,1.46691,1.38801,0.00663692,0.00663692,0.00663692
3,33.9549,1.30892,1.18093,1.25645,0.64122,0.47967,0.53244,0.33414,1.3462,1.78932,1.32107,0.00996367,0.00996367,0.00996367
4,43.2333,1.34472,1.19982,1.26326,0.696,0.55489,0.6012,0.36942,1.3953,1.39027,1.37109,0.00998515,0.00998515,0.00998515
5,52.71,1.33847,1.16006,1.26306,0.60004,0.48351,0.52431,0.31647,1.46416,1.76893,1.37917,0.0099802,0.0099802,0.0099802
6,61.8359,1.31699,1.13533,1.25779,0.75709,0.58935,0.67704,0.44793,1.28521,1.10941,1.29001,0.00997525,0.00997525,0.00997525
7,71.1071,1.30501,1.12333,1.25279,0.71165,0.5423,0.61678,0.40071,1.36009,1.28389,1.338,0.0099703,0.0099703,0.0099703
8,80.3121,1.30311,1.11059,1.24129,0.73069,0.57279,0.64843,0.4181,1.34096,1.14401,1.297,0.00996535,0.00996535,0.00996535
9,89.6945,1.30362,1.10759,1.24362,0.70572,0.54628,0.61349,0.39818,1.35085,1.28856,1.33345,0.0099604,0.0099604,0.0099604
10,99.1574,1.26749,1.07737,1.22752,0.77934,0.61089,0.69127,0.46315,1.22617,1.11895,1.25662,0.00995545,0.00995545,0.00995545
11,108.633,1.26521,1.07938,1.22935,0.75765,0.59596,0.68257,0.4591,1.23195,1.13134,1.29559,0.0099505,0.0099505,0.0099505
12,117.812,1.25746,1.06818,1.22968,0.67195,0.51071,0.588,0.37975,1.2941,1.36406,1.28125,0.00994555,0.00994555,0.00994555
13,127.119,1.24821,1.05522,1.22133,0.75708,0.59068,0.67482,0.45852,1.23597,1.12869,1.28578,0.0099406,0.0099406,0.0099406
14,136.459,1.24768,1.04507,1.22215,0.7455,0.61019,0.68821,0.46286,1.2314,1.13207,1.25861,0.00993565,0.00993565,0.00993565
15,145.647,1.22988,1.0209,1.21531,0.78159,0.63817,0.72304,0.49498,1.19151,0.99225,1.22262,0.0099307,0.0099307,0.0099307
16,155.257,1.23177,1.02429,1.21457,0.78708,0.59753,0.69224,0.47085,1.21065,1.07482,1.25871,0.00992575,0.00992575,0.00992575
17,164.699,1.22592,1.01266,1.20693,0.77838,0.60371,0.69711,0.47635,1.20141,1.04753,1.23185,0.0099208,0.0099208,0.0099208
18,173.952,1.2208,1.01119,1.21051,0.76218,0.59267,0.6764,0.46177,1.19975,1.10755,1.26552,0.00991585,0.00991585,0.00991585
19,183.046,1.22787,1.01083,1.21298,0.70915,0.56439,0.63325,0.41956,1.26369,1.1812,1.27589,0.0099109,0.0099109,0.0099109
20,192.324,1.21035,1.00451,1.20369,0.79025,0.625,0.70279,0.48268,1.16513,1.13734,1.23944,0.00990595,0.00990595,0.00990595
21,201.91,1.2134,0.99327,1.20877,0.79507,0.60933,0.69834,0.46773,1.20257,1.04312,1.25544,0.009901,0.009901,0.009901
22,211.092,1.19685,0.97937,1.19875,0.78189,0.6512,0.73334,0.50692,1.15703,0.95692,1.21741,0.00989605,0.00989605,0.00989605
23,220.388,1.18032,0.98328,1.19406,0.78112,0.64246,0.72663,0.50635,1.14099,0.95647,1.20889,0.0098911,0.0098911,0.0098911
24,229.664,1.18894,0.97111,1.18951,0.76002,0.62381,0.70035,0.47647,1.17817,1.018,1.21918,0.00988615,0.00988615,0.00988615
25,238.868,1.19036,0.9798,1.19801,0.80154,0.62779,0.72189,0.50055,1.14647,1.00115,1.21541,0.0098812,0.0098812,0.0098812
26,248.289,1.15526,0.93138,1.1781,0.79743,0.63391,0.72699,0.50734,1.14895,0.96541,1.22941,0.00987625,0.00987625,0.00987625
27,257.699,1.17259,0.9475,1.18171,0.75113,0.62672,0.71057,0.48655,1.16872,1.01775,1.22364,0.0098713,0.0098713,0.0098713
28,266.935,1.18022,0.95178,1.18753,0.75521,0.57367,0.66843,0.45538,1.20731,1.14973,1.23831,0.00986635,0.00986635,0.00986635
29,276.28,1.18004,0.94496,1.19286,0.78738,0.64148,0.7318,0.50858,1.15392,0.94753,1.21785,0.0098614,0.0098614,0.0098614
30,285.537,1.16468,0.93686,1.18216,0.79902,0.61895,0.71442,0.49715,1.1581,1.01056,1.21952,0.00985645,0.00985645,0.00985645
31,294.698,1.15128,0.91219,1.1724,0.78376,0.65493,0.73145,0.50443,1.13756,0.97499,1.21289,0.0098515,0.0098515,0.0098515
32,304.075,1.14624,0.91953,1.17207,0.80756,0.62691,0.72812,0.5068,1.15784,0.9439,1.22188,0.00984655,0.00984655,0.00984655
33,313.175,1.16606,0.94173,1.17542,0.79468,0.63097,0.72167,0.49708,1.16342,0.96774,1.19734,0.0098416,0.0098416,0.0098416
34,322.6,1.14416,0.91878,1.16969,0.77377,0.61917,0.70266,0.48021,1.1848,1.03574,1.22567,0.00983665,0.00983665,0.00983665
35,332.021,1.14463,0.90878,1.17045,0.80996,0.65253,0.74129,0.51891,1.11219,0.92703,1.1905,0.0098317,0.0098317,0.0098317
36,341.443,1.15126,0.91104,1.16997,0.78872,0.60526,0.69521,0.48152,1.17212,1.04463,1.22067,0.00982675,0.00982675,0.00982675
37,350.669,1.12477,0.89871,1.16231,0.81013,0.64966,0.74467,0.52537,1.11405,0.91781,1.20826,0.0098218,0.0098218,0.0098218
38,359.877,1.13971,0.91662,1.17054,0.79183,0.66092,0.74457,0.52939,1.09803,0.90391,1.19614,0.00981685,0.00981685,0.00981685
39,369.245,1.12603,0.89366,1.16013,0.80321,0.65606,0.74416,0.52386,1.10213,0.93836,1.19419,0.0098119,0.0098119,0.0098119
40,378.76,1.1448,0.90775,1.16808,0.80827,0.61476,0.71282,0.48596,1.21086,1.03095,1.25913,0.00980695,0.00980695,0.00980695
41,387.937,1.12715,0.90548,1.16235,0.78376,0.65606,0.72893,0.50826,1.13425,0.957,1.22347,0.009802,0.009802,0.009802
42,397.358,1.14167,0.91276,1.17107,0.79993,0.64922,0.73469,0.5137,1.12432,0.92679,1.20753,0.00979705,0.00979705,0.00979705
43,406.748,1.11441,0.88834,1.1586,0.8278,0.66689,0.75634,0.53972,1.08601,0.86728,1.19744,0.0097921,0.0097921,0.0097921
44,415.985,1.12408,0.89324,1.15924,0.81494,0.66534,0.7533,0.53281,1.09926,0.88359,1.19429,0.00978715,0.00978715,0.00978715
45,425.276,1.12486,0.88992,1.16561,0.7771,0.65452,0.7348,0.51455,1.10821,0.95916,1.18719,0.0097822,0.0097822,0.0097822
46,434.423,1.1285,0.88487,1.16112,0.81419,0.65434,0.74252,0.52317,1.10128,0.89004,1.18992,0.00977725,0.00977725,0.00977725
47,443.625,1.11413,0.87771,1.1508,0.7997,0.65142,0.73868,0.51782,1.1242,0.92056,1.21142,0.0097723,0.0097723,0.0097723
48,453.16,1.11955,0.86493,1.15621,0.80289,0.666,0.7429,0.5224,1.1078,0.92801,1.20047,0.00976735,0.00976735,0.00976735
49,462.364,1.11077,0.87538,1.15124,0.79936,0.65408,0.74533,0.52149,1.13984,0.92065,1.21038,0.0097624,0.0097624,0.0097624
50,471.479,1.10931,0.8704,1.15241,0.79452,0.65827,0.73642,0.50786,1.14373,0.92493,1.21119,0.00975745,0.00975745,0.00975745
51,480.934,1.09223,0.85944,1.1414,0.80815,0.66906,0.75245,0.53468,1.08699,0.88807,1.18424,0.0097525,0.0097525,0.0097525
52,490.048,1.10214,0.87583,1.15058,0.81609,0.64694,0.74509,0.51441,1.15905,0.92738,1.22923,0.00974755,0.00974755,0.00974755
53,499.281,1.09959,0.86943,1.14926,0.80227,0.66181,0.74905,0.53148,1.09211,0.89619,1.18171,0.0097426,0.0097426,0.0097426
54,508.344,1.09356,0.8688,1.14779,0.81984,0.66976,0.75649,0.53564,1.09383,0.88299,1.19241,0.00973765,0.00973765,0.00973765
55,517.398,1.10131,0.86066,1.14698,0.8024,0.6691,0.7403,0.52508,1.11381,0.9184,1.19129,0.0097327,0.0097327,0.0097327
56,526.636,1.08787,0.8517,1.14178,0.78765,0.66205,0.74607,0.53029,1.09208,0.88868,1.18637,0.00972775,0.00972775,0.00972775
57,535.836,1.10217,0.86589,1.14944,0.80361,0.66528,0.75013,0.53705,1.07926,0.87278,1.18156,0.0097228,0.0097228,0.0097228
58,545.048,1.09582,0.8643,1.14764,0.80901,0.66026,0.74963,0.53636,1.08704,0.89301,1.19163,0.00971785,0.00971785,0.00971785
59,554.399,1.09927,0.84367,1.14243,0.8172,0.64789,0.74729,0.53325,1.07221,0.8944,1.1799,0.0097129,0.0097129,0.0097129
60,563.51,1.08945,0.8525,1.14905,0.80319,0.66799,0.75466,0.53921,1.07625,0.8862,1.18286,0.00970795,0.00970795,0.00970795
61,572.734,1.0686,0.83642,1.13242,0.81127,0.66182,0.75053,0.53236,1.0916,0.89424,1.19609,0.009703,0.009703,0.009703
62,581.993,1.086,0.84643,1.13664,0.81816,0.67484,0.76103,0.5391,1.08931,0.86463,1.17458,0.00969805,0.00969805,0.00969805
63,591.083,1.07594,0.84086,1.13309,0.79701,0.67043,0.7529,0.53338,1.09249,0.89085,1.17948,0.0096931,0.0096931,0.0096931
64,600.429,1.0781,0.83717,1.13592,0.80579,0.67263,0.7536,0.53275,1.10846,0.87958,1.19209,0.00968815,0.00968815,0.00968815
65,609.562,1.07195,0.84118,1.13517,0.83391,0.66976,0.76609,0.54812,1.0658,0.84309,1.18206,0.0096832,0.0096832,0.0096832
66,618.692,1.07431,0.84217,1.13652,0.81667,0.67011,0.75923,0.54026,1.07588,0.86451,1.177,0.00967825,0.00967825,0.00967825
67,627.959,1.06952,0.83752,1.13069,0.81599,0.67492,0.76502,0.53637,1.10318,0.84961,1.20186,0.0096733,0.0096733,0.0096733
68,637.239,1.07952,0.85065,1.1425,0.81997,0.66099,0.7538,0.53658,1.08407,0.88607,1.17739,0.00966835,0.00966835,0.00966835
69,646.435,1.05982,0.8264,1.12848,0.82819,0.66821,0.7623,0.54021,1.07738,0.85984,1.18555,0.0096634,0.0096634,0.0096634
70,655.995,1.077,0.83206,1.13553,0.8263,0.66247,0.75375,0.53775,1.08301,0.87917,1.1851,0.00965845,0.00965845,0.00965845
71,665.096,1.05756,0.81456,1.12596,0.8108,0.67213,0.75487,0.53797,1.08112,0.87227,1.17887,0.0096535,0.0096535,0.0096535
72,674.22,1.07999,0.83171,1.13865,0.81562,0.68012,0.7653,0.54842,1.06684,0.83905,1.17743,0.00964855,0.00964855,0.00964855
73,683.37,1.07037,0.83083,1.13082,0.823,0.68302,0.77052,0.5546,1.04969,0.81954,1.17461,0.0096436,0.0096436,0.0096436
74,692.739,1.05361,0.81424,1.12617,0.82699,0.67047,0.76426,0.54619,1.06562,0.84112,1.1686,0.00963865,0.00963865,0.00963865
75,702.057,1.05426,0.81711,1.12541,0.82544,0.66733,0.75953,0.53977,1.09373,0.85436,1.1862,0.0096337,0.0096337,0.0096337
76,711.254,1.0628,0.82059,1.12974,0.82006,0.6584,0.74697,0.52947,1.11342,0.86872,1.20599,0.00962875,0.00962875,0.00962875
77,720.295,1.06784,0.82648,1.13009,0.8066,0.64546,0.73347,0.51541,1.13011,0.9384,1.20721,0.0096238,0.0096238,0.0096238
78,729.592,1.05416,0.80894,1.12159,0.81658,0.68588,0.77111,0.55006,1.09532,0.82191,1.18939,0.00961885,0.00961885,0.00961885
79,738.65,1.05302,0.80857,1.12488,0.83356,0.67043,0.76638,0.54871,1.06259,0.83114,1.16807,0.0096139,0.0096139,0.0096139
80,747.735,1.03764,0.8161,1.11884,0.8249,0.67641,0.77194,0.55362,1.06856,0.84248,1.18096,0.00960895,0.00960895,0.00960895
81,757.175,1.05042,0.81349,1.12717,0.83529,0.69009,0.7768,0.55435,1.0695,0.81707,1.18381,0.009604,0.009604,0.009604
82,766.503,1.04788,0.80263,1.12028,0.79506,0.6353,0.72865,0.50966,1.14442,0.9364,1.20677,0.00959905,0.00959905,0.00959905
83,775.695,1.05022,0.80517,1.11982,0.82942,0.68095,0.77058,0.55466,1.05944,0.83101,1.1792,0.0095941,0.0095941,0.0095941
84,784.93,1.04983,0.79831,1.11559,0.81904,0.68721,0.77052,0.54487,1.08059,0.84098,1.177,0.00958915,0.00958915,0.00958915
85,794.06,1.05203,0.80104,1.12206,0.80655,0.67876,0.75887,0.54022,1.09864,0.852,1.19458,0.0095842,0.0095842,0.0095842
86,803.355,1.05345,0.81555,1.12073,0.8358,0.65871,0.75502,0.54255,1.0753,0.85127,1.1688,0.00957925,0.00957925,0.00957925
87,812.527,1.02887,0.78869,1.11191,0.83925,0.67175,0.76683,0.55417,1.05932,0.8324,1.16749,0.0095743,0.0095743,0.0095743
88,821.921,1.05746,0.80438,1.12581,0.82583,0.67978,0.76494,0.54565,1.08589,0.83615,1.18456,0.00956935,0.00956935,0.00956935
89,831.174,1.04123,0.80529,1.11695,0.82986,0.67877,0.76941,0.5547,1.04914,0.8245,1.16384,0.0095644,0.0095644,0.0095644
90,840.373,1.05527,0.80177,1.11965,0.82154,0.68213,0.76427,0.54457,1.08708,0.82691,1.17582,0.00955945,0.00955945,0.00955945
91,849.485,1.04109,0.791,1.11186,0.82292,0.66415,0.76058,0.5446,1.06396,0.83549,1.17213,0.0095545,0.0095545,0.0095545
92,858.728,1.0392,0.8121,1.11635,0.82492,0.66197,0.75621,0.53272,1.11884,0.85778,1.19171,0.00954955,0.00954955,0.00954955
93,867.81,1.04273,0.8028,1.11258,0.81716,0.67428,0.75875,0.54141,1.08672,0.85066,1.17452,0.0095446,0.0095446,0.0095446
94,877.094,1.03046,0.79273,1.11543,0.83846,0.67904,0.76839,0.55266,1.06587,0.81776,1.17819,0.00953965,0.00953965,0.00953965
95,886.088,1.03768,0.79369,1.11137,0.81558,0.66733,0.75245,0.54336,1.05307,0.85686,1.16702,0.0095347,0.0095347,0.0095347
96,895.227,1.02627,0.76994,1.10695,0.83077,0.66711,0.76071,0.55226,1.04778,0.82874,1.16558,0.00952975,0.00952975,0.00952975
97,904.583,1.03266,0.78798,1.10913,0.8286,0.67062,0.76423,0.55495,1.04747,0.83285,1.16291,0.0095248,0.0095248,0.0095248
98,913.671,1.02039,0.77548,1.10325,0.8302,0.67639,0.76482,0.55137,1.04374,0.8269,1.16603,0.00951985,0.00951985,0.00951985
99,922.772,1.04033,0.79559,1.11338,0.81599,0.67882,0.76281,0.54562,1.06457,0.84099,1.1713,0.0095149,0.0095149,0.0095149
100,932.031,1.03156,0.78536,1.11043,0.80763,0.68347,0.76283,0.5435,1.06473,0.84546,1.1714,0.00950995,0.00950995,0.00950995
101,941.233,1.02618,0.77479,1.10392,0.83023,0.67625,0.76577,0.54604,1.0726,0.82634,1.17972,0.009505,0.009505,0.009505
102,950.195,1.02803,0.78214,1.10716,0.82153,0.67621,0.76386,0.55071,1.06661,0.84517,1.17503,0.00950005,0.00950005,0.00950005
103,959.396,1.01612,0.77379,1.10199,0.82856,0.66888,0.75879,0.54803,1.04773,0.83438,1.16811,0.0094951,0.0094951,0.0094951
104,968.668,1.01813,0.76806,1.10669,0.80574,0.67219,0.75474,0.53603,1.07935,0.87426,1.17829,0.00949015,0.00949015,0.00949015
