epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.4246,1.67801,2.32768,1.55282,0.7175,0.66581,0.70799,0.52017,0.94924,1.09127,1.06478,0.0032381,0.0032381,0.0032381
2,23.8362,1.17854,1.16735,1.18507,0.81481,0.73332,0.80482,0.59,0.94156,0.78925,1.06905,0.00656818,0.00656818,0.00656818
3,33.2785,1.16732,1.1525,1.16234,0.87181,0.73797,0.85233,0.67161,0.83595,0.78467,1.02501,0.00989496,0.00989496,0.00989496
4,41.6887,1.20993,1.14368,1.19007,0.88871,0.76375,0.85186,0.6474,0.95875,0.79745,1.05374,0.00998515,0.00998515,0.00998515
5,56.1009,1.15653,1.01361,1.14839,0.83356,0.74003,0.81351,0.62117,0.92044,0.94266,1.04811,0.0099802,0.0099802,0.0099802
6,64.4254,1.13554,0.92512,1.15203,0.88427,0.74832,0.83257,0.6564,0.87788,0.72108,1.03888,0.00997525,0.00997525,0.00997525
7,72.7618,1.10374,0.94849,1.13224,0.81749,0.71993,0.80283,0.61746,0.90567,0.81099,1.06017,0.0099703,0.0099703,0.0099703
8,81.0492,1.12642,0.93376,1.14698,0.90925,0.73024,0.84378,0.665,0.86728,0.71406,1.05442,0.00996535,0.00996535,0.00996535
9,89.4048,1.09535,0.86832,1.12836,0.90373,0.75172,0.84284,0.64532,0.95808,0.70997,1.05298,0.0099604,0.0099604,0.0099604
10,97.621,1.09653,0.87253,1.12652,0.86925,0.73108,0.83726,0.64304,0.93055,0.73029,1.0543,0.00995545,0.00995545,0.00995545
11,105.83,1.08641,0.84095,1.11457,0.89421,0.79725,0.88076,0.68541,0.87729,0.66358,1.02142,0.0099505,0.0099505,0.0099505
12,114.247,1.07079,0.7992,1.09975,0.90987,0.80928,0.88285,0.68679,0.84802,0.62364,1.02697,0.00994555,0.00994555,0.00994555
