epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,114.192,1.316,1.13007,1.2666,0.63229,0.72298,0.69608,0.33649,1.64212,1.25103,1.45548,0.00179705,0.00179705,0.00179705
43,117.594,1.32205,1.15354,1.27398,0.60884,0.66477,0.62735,0.31096,1.6091,1.30859,1.46739,0.0017921,0.0017921,0.0017921
44,120.803,1.32047,1.16685,1.27062,0.688,0.70164,0.71176,0.33356,1.58007,1.34228,1.49045,0.00178715,0.00178715,0.00178715
45,124.21,1.32533,1.15557,1.26566,0.61269,0.76705,0.69342,0.34616,1.54594,1.23314,1.43154,0.0017822,0.0017822,0.0017822
46,127.525,1.33336,1.19722,1.29837,0.522,0.69318,0.59858,0.27991,1.67088,1.53323,1.5123,0.00177725,0.00177725,0.00177725
47,131.006,1.28568,1.1812,1.27017,0.61253,0.65909,0.64764,0.32856,1.55094,1.23203,1.44421,0.0017723,0.0017723,0.0017723
48,134.953,1.27289,1.18594,1.25872,0.61107,0.60795,0.60787,0.29665,1.52071,1.56289,1.43879,0.00176735,0.00176735,0.00176735
49,138.79,1.2877,1.1676,1.23042,0.66568,0.6875,0.67883,0.35566,1.57567,1.21963,1.43739,0.0017624,0.0017624,0.0017624
50,142.661,1.27359,1.06017,1.21952,0.63475,0.57955,0.60789,0.31556,1.66264,1.2964,1.57833,0.00175745,0.00175745,0.00175745
51,146.091,1.26579,1.07725,1.25629,0.74872,0.58523,0.67395,0.35452,1.50387,1.24428,1.44238,0.0017525,0.0017525,0.0017525
52,149.922,1.27743,1.12563,1.2345,0.59735,0.71023,0.66557,0.32862,1.51273,1.3403,1.4201,0.00174755,0.00174755,0.00174755
53,153.772,1.26938,1.14687,1.24175,0.60114,0.67614,0.64181,0.31598,1.48143,1.36435,1.44332,0.0017426,0.0017426,0.0017426
54,157.347,1.24725,1.09991,1.23815,0.69166,0.72649,0.70211,0.36357,1.47214,1.20031,1.40451,0.00173765,0.00173765,0.00173765
55,161.121,1.22869,1.05177,1.20794,0.63323,0.59091,0.60642,0.2996,1.62232,1.36427,1.49751,0.0017327,0.0017327,0.0017327
56,165.157,1.24821,1.03236,1.19676,0.66603,0.62321,0.63393,0.32822,1.54226,1.32036,1.45842,0.00172775,0.00172775,0.00172775
57,168.912,1.27112,1.08477,1.23707,0.64665,0.57955,0.55368,0.27487,1.65122,1.3604,1.58573,0.0017228,0.0017228,0.0017228
58,172.592,1.24691,1.08877,1.21747,0.73294,0.65493,0.70401,0.35463,1.47312,1.22323,1.4133,0.00171785,0.00171785,0.00171785
59,176.475,1.20355,1.08064,1.22805,0.6865,0.71023,0.70363,0.3544,1.5191,1.27476,1.44622,0.0017129,0.0017129,0.0017129
60,180.09,1.21579,1.0614,1.21779,0.67662,0.71023,0.70214,0.34883,1.54321,1.34632,1.46035,0.00170795,0.00170795,0.00170795
61,183.928,1.22841,1.07799,1.21833,0.63398,0.69318,0.67898,0.33239,1.53069,1.29613,1.46242,0.001703,0.001703,0.001703
62,187.991,1.23096,1.05237,1.23306,0.66576,0.70455,0.66894,0.35242,1.46881,1.22255,1.41156,0.00169805,0.00169805,0.00169805
63,192.042,1.1927,1.02191,1.21983,0.67382,0.64556,0.63328,0.32452,1.50999,1.2307,1.45483,0.0016931,0.0016931,0.0016931
