epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9169,1.85937,2.25609,2.35494,0.71043,0.65106,0.69509,0.4462,1.1801,1.68834,1.80757,0.00328829,0.00328829,0.00328829
2,21.979,1.40516,1.27754,2.01245,0.77249,0.71361,0.77385,0.53893,1.0979,1.06337,1.6913,0.00661834,0.00661834,0.00661834
3,29.7524,1.30831,1.13864,1.92461,0.8067,0.67565,0.77046,0.53766,1.1202,1.0701,1.6954,0.0099451,0.0099451,0.0099451
4,37.5666,1.24784,1.06503,1.86895,0.8159,0.71405,0.80125,0.57034,1.07006,0.93959,1.6601,0.00998515,0.00998515,0.00998515
5,45.5,1.21239,1.01584,1.85665,0.84243,0.72749,0.81812,0.5893,1.06065,0.94369,1.63911,0.0099802,0.0099802,0.0099802
6,53.37,1.1942,0.98437,1.81715,0.82949,0.73392,0.81763,0.58901,1.05006,0.8927,1.62755,0.00997525,0.00997525,0.00997525
7,61.3136,1.17214,0.96394,1.80331,0.82139,0.71809,0.80849,0.58307,1.05752,0.91283,1.63186,0.0099703,0.0099703,0.0099703
8,69.1206,1.1648,0.95313,1.82028,0.82963,0.71266,0.80952,0.58669,1.04908,0.90771,1.62335,0.00996535,0.00996535,0.00996535
9,76.8533,1.13884,0.92347,1.78869,0.83342,0.71236,0.81152,0.5817,1.06654,0.92146,1.64146,0.0099604,0.0099604,0.0099604
10,84.6702,1.14324,0.92963,1.78756,0.82216,0.73106,0.81569,0.59578,1.02124,0.85029,1.62007,0.00995545,0.00995545,0.00995545
11,92.419,1.12906,0.9056,1.77173,0.83325,0.73695,0.81506,0.59293,1.02849,0.85698,1.61065,0.0099505,0.0099505,0.0099505
12,100.295,1.10504,0.89546,1.75198,0.81131,0.726,0.81552,0.59364,1.01489,0.87518,1.62122,0.00994555,0.00994555,0.00994555
13,108.306,1.08967,0.88024,1.75575,0.81258,0.70243,0.79802,0.57743,1.06681,0.92339,1.65707,0.0099406,0.0099406,0.0099406
14,116.047,1.09451,0.87155,1.74191,0.84338,0.73409,0.8272,0.61399,1.00812,0.82461,1.59739,0.00993565,0.00993565,0.00993565
15,123.786,1.09284,0.87553,1.7313,0.83564,0.74917,0.83251,0.62332,0.98255,0.81967,1.57394,0.0099307,0.0099307,0.0099307
16,131.681,1.06999,0.8446,1.71728,0.8306,0.72482,0.81643,0.60173,1.03176,0.85574,1.60081,0.00992575,0.00992575,0.00992575
17,139.431,1.06515,0.84619,1.71722,0.83636,0.74975,0.83152,0.61737,0.98757,0.81288,1.58363,0.0099208,0.0099208,0.0099208
18,147.147,1.04585,0.82478,1.70043,0.83199,0.74773,0.82825,0.60645,1.03014,0.84054,1.59616,0.00991585,0.00991585,0.00991585
19,154.99,1.05121,0.84592,1.70929,0.83745,0.74621,0.83406,0.62173,0.98004,0.87956,1.57734,0.0099109,0.0099109,0.0099109
20,162.829,1.0575,0.8229,1.69766,0.84352,0.72987,0.82527,0.61752,1.01416,0.852,1.57606,0.00990595,0.00990595,0.00990595
