epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.4298,1.47773,1.73902,1.4415,0.74606,0.683,0.69358,0.50766,1.00843,0.94129,1.10367,0.00330033,0.00330033,0.00330033
2,21.8708,1.18199,1.05086,1.18284,0.81606,0.67987,0.76733,0.56484,1.01429,0.89233,1.09776,0.00663038,0.00663038,0.00663038
3,29.9541,1.19641,1.05852,1.18562,0.81069,0.66536,0.75664,0.54621,1.07515,0.93359,1.16297,0.00995713,0.00995713,0.00995713
4,37.9698,1.20822,1.02573,1.19073,0.76302,0.62461,0.71296,0.50523,1.12055,1.08009,1.18674,0.00998515,0.00998515,0.00998515
5,45.9898,1.20217,1.01497,1.19134,0.8459,0.71376,0.79862,0.57081,1.08181,0.85782,1.14122,0.0099802,0.0099802,0.0099802
6,53.9384,1.17923,0.99172,1.18697,0.78898,0.68874,0.77303,0.56413,1.04865,0.91418,1.1344,0.00997525,0.00997525,0.00997525
7,61.8943,1.16785,0.96652,1.17838,0.8705,0.722,0.82332,0.59984,1.06647,0.7971,1.12972,0.0099703,0.0099703,0.0099703
8,69.8279,1.14081,0.93668,1.16605,0.78115,0.65507,0.72748,0.52598,1.14817,0.98173,1.22083,0.00996535,0.00996535,0.00996535
9,77.8758,1.1414,0.9265,1.16369,0.86238,0.69656,0.80738,0.60667,1.00941,0.77971,1.12003,0.0099604,0.0099604,0.0099604
10,85.9037,1.13644,0.93577,1.16559,0.84658,0.6976,0.79062,0.58566,1.02471,0.84401,1.12949,0.00995545,0.00995545,0.00995545
11,93.8609,1.13447,0.91032,1.15697,0.85209,0.71183,0.8041,0.59707,1.03305,0.79059,1.1402,0.0099505,0.0099505,0.0099505
12,101.711,1.12052,0.89709,1.15758,0.83962,0.70751,0.80412,0.60458,0.98693,0.81468,1.12063,0.00994555,0.00994555,0.00994555
13,109.686,1.09766,0.876,1.14491,0.85182,0.72732,0.82518,0.6095,1.03194,0.76166,1.14054,0.0099406,0.0099406,0.0099406
14,117.589,1.10826,0.88338,1.1554,0.85361,0.70438,0.81182,0.59987,1.01854,0.78749,1.10519,0.00993565,0.00993565,0.00993565
15,125.486,1.11246,0.87613,1.14622,0.86125,0.72628,0.81978,0.62713,0.95239,0.7391,1.08658,0.0099307,0.0099307,0.0099307
16,133.673,1.10217,0.87171,1.14281,0.86227,0.73097,0.82599,0.60713,1.00002,0.75611,1.1138,0.00992575,0.00992575,0.00992575
17,141.547,1.08189,0.84892,1.13481,0.85014,0.74829,0.8309,0.6327,0.94267,0.74084,1.09938,0.0099208,0.0099208,0.0099208
18,149.566,1.06975,0.83841,1.13003,0.87334,0.72618,0.81706,0.61084,0.98562,0.75404,1.12319,0.00991585,0.00991585,0.00991585
19,157.685,1.05635,0.82152,1.12389,0.87767,0.75026,0.83636,0.63278,0.9768,0.71701,1.1066,0.0099109,0.0099109,0.0099109
20,165.653,1.06309,0.83936,1.12728,0.84436,0.72888,0.81753,0.61388,0.9655,0.78633,1.09106,0.00990595,0.00990595,0.00990595
21,173.744,1.06207,0.8184,1.12361,0.88386,0.7063,0.80883,0.60428,1.00922,0.78555,1.12464,0.009901,0.009901,0.009901
22,181.729,1.05062,0.81035,1.11475,0.86961,0.74818,0.82522,0.62704,0.95314,0.77214,1.10483,0.00989605,0.00989605,0.00989605
23,189.683,1.04833,0.80559,1.11966,0.86465,0.74661,0.82685,0.63469,0.9363,0.75027,1.09172,0.0098911,0.0098911,0.0098911
24,197.656,1.03879,0.79664,1.11655,0.88045,0.75912,0.84863,0.63894,0.96495,0.69555,1.09855,0.00988615,0.00988615,0.00988615
25,205.77,1.03457,0.7859,1.10871,0.86381,0.75078,0.83542,0.64639,0.89573,0.70343,1.07523,0.0098812,0.0098812,0.0098812
26,213.788,1.03665,0.79919,1.11278,0.87717,0.74192,0.83384,0.63142,0.97173,0.7473,1.10887,0.00987625,0.00987625,0.00987625
27,221.689,1.04812,0.80403,1.11929,0.875,0.75026,0.84076,0.63807,0.95601,0.69724,1.09572,0.0098713,0.0098713,0.0098713
28,229.501,1.01511,0.7771,1.09839,0.85001,0.76851,0.83608,0.62335,1.00293,0.70805,1.11791,0.00986635,0.00986635,0.00986635
29,237.47,1.01705,0.77332,1.10025,0.89898,0.74661,0.84061,0.64991,0.9162,0.68005,1.08564,0.0098614,0.0098614,0.0098614
30,245.439,1.00199,0.7694,1.09511,0.8706,0.76017,0.83804,0.65204,0.9086,0.70148,1.08399,0.00985645,0.00985645,0.00985645
31,253.32,0.98751,0.75835,1.09961,0.87009,0.77173,0.85293,0.64729,0.94975,0.67781,1.1011,0.0098515,0.0098515,0.0098515
32,261.264,0.98904,0.75686,1.09103,0.87394,0.76991,0.8475,0.65662,0.91738,0.68654,1.09237,0.00984655,0.00984655,0.00984655
33,269.434,0.99717,0.76178,1.09234,0.87472,0.75912,0.84035,0.63718,0.92424,0.7039,1.08667,0.0098416,0.0098416,0.0098416
34,277.419,0.98454,0.74162,1.08227,0.87537,0.75069,0.83785,0.64214,0.93458,0.70098,1.09263,0.00983665,0.00983665,0.00983665
