epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,172.503,1.27971,1.32032,1.37314,0.54963,0.67045,0.6398,0.34236,1.42659,1.30284,1.46288,0.00179705,0.00179705,0.00179705
43,176.462,1.29483,1.31917,1.38146,0.65677,0.69584,0.67924,0.35223,1.49464,1.24216,1.50071,0.0017921,0.0017921,0.0017921
44,180.401,1.27993,1.31033,1.40678,0.68759,0.70031,0.69824,0.3605,1.45769,1.27681,1.52879,0.00178715,0.00178715,0.00178715
45,184.361,1.2756,1.24547,1.37266,0.62782,0.6875,0.65545,0.35911,1.40256,1.33397,1.45059,0.0017822,0.0017822,0.0017822
46,188.301,1.28269,1.28291,1.39708,0.58304,0.65909,0.60304,0.31816,1.4609,1.42256,1.46775,0.00177725,0.00177725,0.00177725
47,192.289,1.29876,1.30542,1.40763,0.63625,0.69886,0.65849,0.34231,1.48482,1.52674,1.53139,0.0017723,0.0017723,0.0017723
48,196.427,1.24945,1.25185,1.37456,0.65077,0.625,0.63773,0.34665,1.40631,1.29242,1.467,0.00176735,0.00176735,0.00176735
49,200.382,1.25269,1.25382,1.34847,0.61139,0.72727,0.65778,0.3493,1.49825,1.26552,1.50639,0.0017624,0.0017624,0.0017624
50,204.393,1.25265,1.2252,1.37176,0.60288,0.71591,0.64423,0.32769,1.49691,1.33283,1.53333,0.00175745,0.00175745,0.00175745
51,208.394,1.25547,1.21539,1.36332,0.61109,0.67045,0.61623,0.33208,1.44835,1.43784,1.47782,0.0017525,0.0017525,0.0017525
52,212.449,1.27445,1.25277,1.3672,0.63565,0.74432,0.67547,0.3384,1.5091,1.24719,1.53632,0.00174755,0.00174755,0.00174755
53,216.575,1.27663,1.24432,1.38132,0.62988,0.64786,0.65188,0.34531,1.4459,1.29577,1.50049,0.0017426,0.0017426,0.0017426
54,220.522,1.268,1.17979,1.36672,0.69761,0.61607,0.63149,0.33789,1.41795,1.25773,1.47833,0.00173765,0.00173765,0.00173765
55,224.507,1.21955,1.20676,1.34064,0.6586,0.69318,0.66562,0.35587,1.39214,1.21248,1.46059,0.0017327,0.0017327,0.0017327
56,228.601,1.25504,1.23191,1.38617,0.53483,0.62714,0.58352,0.31338,1.50505,1.43561,1.55798,0.00172775,0.00172775,0.00172775
57,232.671,1.24377,1.21843,1.35622,0.65909,0.67008,0.65828,0.35713,1.43344,1.34014,1.45245,0.0017228,0.0017228,0.0017228
58,236.689,1.25145,1.21653,1.3558,0.6132,0.71161,0.64613,0.3434,1.4279,1.18485,1.48631,0.00171785,0.00171785,0.00171785
59,240.734,1.20836,1.21076,1.34304,0.62724,0.64773,0.65242,0.3563,1.472,1.18158,1.51818,0.0017129,0.0017129,0.0017129
60,244.606,1.19624,1.12394,1.31788,0.68415,0.69886,0.67796,0.36963,1.47281,1.16104,1.52505,0.00170795,0.00170795,0.00170795
61,248.509,1.19097,1.17041,1.31723,0.68827,0.62725,0.62047,0.32964,1.5273,1.28166,1.55583,0.001703,0.001703,0.001703
62,252.477,1.17767,1.18035,1.30803,0.65872,0.64773,0.67745,0.38045,1.40677,1.19577,1.43438,0.00169805,0.00169805,0.00169805
63,256.337,1.18623,1.18016,1.33135,0.60687,0.70455,0.62729,0.35497,1.42496,1.24095,1.49511,0.0016931,0.0016931,0.0016931
64,260.216,1.2256,1.17353,1.34089,0.6576,0.63068,0.62127,0.31427,1.50421,1.27694,1.54944,0.00168815,0.00168815,0.00168815
65,264.119,1.17207,1.14205,1.31013,0.69056,0.63636,0.67125,0.37748,1.34431,1.25218,1.42164,0.0016832,0.0016832,0.0016832
66,267.94,1.16032,1.1333,1.29924,0.67453,0.64773,0.63576,0.33825,1.44491,1.29367,1.49814,0.00167825,0.00167825,0.00167825
67,271.91,1.17479,1.15629,1.30664,0.62595,0.73295,0.68511,0.37503,1.39981,1.20869,1.46633,0.0016733,0.0016733,0.0016733
68,275.94,1.17017,1.15857,1.30866,0.61939,0.66477,0.68314,0.37176,1.44761,1.22952,1.52135,0.00166835,0.00166835,0.00166835
69,279.835,1.17908,1.15274,1.31453,0.71147,0.63046,0.69726,0.38701,1.41875,1.17168,1.44393,0.0016634,0.0016634,0.0016634
70,283.852,1.1911,1.1604,1.33558,0.66583,0.66794,0.66367,0.3495,1.48959,1.1756,1.53758,0.00165845,0.00165845,0.00165845
71,287.913,1.16035,1.15234,1.31604,0.57316,0.68182,0.61301,0.33383,1.4147,1.51441,1.50064,0.0016535,0.0016535,0.0016535
72,291.828,1.14329,1.08713,1.29155,0.61312,0.76538,0.6876,0.38312,1.40956,1.18628,1.46394,0.00164855,0.00164855,0.00164855
73,295.91,1.13529,1.02847,1.28045,0.66772,0.75568,0.76437,0.42819,1.45065,1.06265,1.52397,0.0016436,0.0016436,0.0016436
74,299.946,1.13052,1.06466,1.29408,0.71046,0.6875,0.73145,0.39416,1.40102,1.16405,1.4683,0.00163865,0.00163865,0.00163865
75,303.939,1.15507,1.10484,1.29342,0.68555,0.69886,0.67885,0.35756,1.49602,1.25642,1.54922,0.0016337,0.0016337,0.0016337
76,307.974,1.152,1.1231,1.29679,0.74004,0.68182,0.72892,0.38539,1.42878,1.11636,1.45208,0.00162875,0.00162875,0.00162875
77,311.869,1.1935,1.1343,1.31633,0.66213,0.68182,0.64438,0.32285,1.51411,1.33726,1.50714,0.0016238,0.0016238,0.0016238
78,315.7,1.11295,1.10856,1.26013,0.73769,0.72159,0.71746,0.38249,1.39588,1.07755,1.43378,0.00161885,0.00161885,0.00161885
79,319.718,1.15048,1.06968,1.29593,0.66805,0.65341,0.67328,0.34959,1.48535,1.13053,1.51172,0.0016139,0.0016139,0.0016139
80,323.578,1.15681,1.0669,1.28575,0.65198,0.7664,0.72801,0.39121,1.43523,1.07938,1.45538,0.00160895,0.00160895,0.00160895
81,327.37,1.13792,1.07427,1.28789,0.59494,0.67045,0.61362,0.35735,1.44892,1.39496,1.47464,0.001604,0.001604,0.001604
82,331.366,1.12631,1.0614,1.26884,0.66234,0.67045,0.69776,0.40246,1.36483,1.3069,1.45657,0.00159905,0.00159905,0.00159905
83,335.617,1.12485,1.05212,1.28061,0.71511,0.67614,0.71436,0.38533,1.41913,1.09762,1.49505,0.0015941,0.0015941,0.0015941
84,339.459,1.08154,1.0291,1.25272,0.63999,0.72727,0.70831,0.39895,1.40139,1.1652,1.44928,0.00158915,0.00158915,0.00158915
85,343.409,1.11918,1.05025,1.26761,0.68647,0.6875,0.68255,0.36858,1.39514,1.14541,1.43643,0.0015842,0.0015842,0.0015842
86,347.362,1.10655,1.03828,1.25801,0.71018,0.76705,0.74779,0.40711,1.37954,1.11134,1.41548,0.00157925,0.00157925,0.00157925
87,351.21,1.10359,1.01938,1.26384,0.68197,0.70455,0.73196,0.39422,1.41908,1.10804,1.45712,0.0015743,0.0015743,0.0015743
88,355.337,1.11567,0.99389,1.28006,0.66073,0.69712,0.70341,0.38657,1.4735,1.12021,1.48903,0.00156935,0.00156935,0.00156935
