epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,218.247,1.6494,1.45292,1.54555,0.74978,0.51421,0.59311,0.28805,1.94915,1.61959,1.88292,0.00179705,0.00179705,0.00179705
43,223.231,1.62118,1.43657,1.53964,0.60876,0.37338,0.41892,0.15027,2.4912,2.04676,2.32735,0.0017921,0.0017921,0.0017921
44,228.301,1.65416,1.46916,1.55647,0.73035,0.45652,0.54701,0.22946,2.25613,1.68653,2.09432,0.00178715,0.00178715,0.00178715
45,233.562,1.6227,1.42606,1.52273,0.67873,0.43395,0.48427,0.1673,2.54484,1.78425,2.39584,0.0017822,0.0017822,0.0017822
46,239.055,1.67166,1.4778,1.55204,0.76442,0.5393,0.6227,0.33107,1.92573,1.51761,1.82819,0.00177725,0.00177725,0.00177725
47,244.303,1.63264,1.45146,1.5449,0.69124,0.52786,0.58868,0.24429,2.2376,1.61681,2.08493,0.0017723,0.0017723,0.0017723
48,249.384,1.57897,1.40031,1.49623,0.65635,0.51505,0.55696,0.26066,2.0917,1.59221,1.95271,0.00176735,0.00176735,0.00176735
49,254.393,1.60208,1.39854,1.51519,0.75161,0.47408,0.56146,0.23089,2.23495,1.73094,2.08771,0.0017624,0.0017624,0.0017624
50,259.627,1.58788,1.38471,1.49644,0.7405,0.4607,0.52882,0.19668,2.36532,1.7374,2.27787,0.00175745,0.00175745,0.00175745
51,264.703,1.59326,1.37935,1.5032,0.68826,0.44398,0.52267,0.23828,2.18406,1.71846,2.04444,0.0017525,0.0017525,0.0017525
52,269.701,1.59106,1.41149,1.51614,0.54142,0.38301,0.37008,0.13128,2.57366,2.05376,2.31776,0.00174755,0.00174755,0.00174755
53,274.713,1.60006,1.41366,1.51283,0.70266,0.48804,0.55686,0.22606,2.22848,1.71272,2.1087,0.0017426,0.0017426,0.0017426
54,279.584,1.58945,1.40824,1.49681,0.58601,0.41221,0.38822,0.15553,2.32366,1.93844,2.19072,0.00173765,0.00173765,0.00173765
55,284.781,1.58385,1.37164,1.49488,0.7638,0.56522,0.6475,0.34245,1.85735,1.43735,1.75805,0.0017327,0.0017327,0.0017327
56,289.957,1.56889,1.36433,1.49375,0.7142,0.47408,0.55327,0.23208,2.21044,1.69013,2.07482,0.00172775,0.00172775,0.00172775
57,295.04,1.53685,1.35288,1.4652,0.60412,0.42107,0.45235,0.21691,2.15049,1.74052,1.9954,0.0017228,0.0017228,0.0017228
58,300.148,1.58786,1.39138,1.50139,0.6624,0.48579,0.54702,0.21508,2.2883,1.74359,2.11649,0.00171785,0.00171785,0.00171785
59,305.178,1.52609,1.33618,1.46318,0.56583,0.46823,0.47607,0.19145,2.3025,1.90478,2.1563,0.0017129,0.0017129,0.0017129
60,310.138,1.60252,1.38819,1.50678,0.47665,0.39447,0.34187,0.12736,2.26464,1.9907,2.10984,0.00170795,0.00170795,0.00170795
61,315.35,1.53751,1.34313,1.47161,0.75464,0.47993,0.5617,0.25267,2.14602,1.61972,2.03557,0.001703,0.001703,0.001703
62,320.299,1.56213,1.3544,1.48371,0.48936,0.38043,0.35139,0.13857,2.25617,1.96579,2.15133,0.00169805,0.00169805,0.00169805
63,325.38,1.56446,1.35557,1.47531,0.64062,0.49335,0.51185,0.17552,2.4826,1.68054,2.30136,0.0016931,0.0016931,0.0016931
64,330.391,1.547,1.35109,1.47487,0.76529,0.52592,0.5937,0.23591,2.22361,1.5635,2.04934,0.00168815,0.00168815,0.00168815
65,335.292,1.50517,1.28033,1.44274,0.75265,0.52007,0.60638,0.32852,1.83899,1.56384,1.79509,0.0016832,0.0016832,0.0016832
66,340.328,1.54222,1.31176,1.46793,0.68976,0.49164,0.53478,0.22183,2.20521,1.67634,2.0405,0.00167825,0.00167825,0.00167825
67,345.223,1.50779,1.29882,1.44073,0.69995,0.5301,0.56972,0.3095,1.8451,1.60206,1.77009,0.0016733,0.0016733,0.0016733
68,350.304,1.51908,1.29891,1.44828,0.74866,0.56689,0.64787,0.35348,1.81228,1.45403,1.71679,0.00166835,0.00166835,0.00166835
69,355.518,1.52179,1.3146,1.45343,0.71906,0.50418,0.56923,0.27037,2.04728,1.66867,1.87954,0.0016634,0.0016634,0.0016634
70,360.495,1.55292,1.33456,1.46838,0.59731,0.47004,0.47065,0.2026,2.12882,1.76307,1.9832,0.00165845,0.00165845,0.00165845
71,365.553,1.51234,1.29232,1.43759,0.60789,0.47831,0.49218,0.19188,2.31696,1.76701,2.11692,0.0016535,0.0016535,0.0016535
72,370.6,1.5057,1.27376,1.43505,0.71184,0.51923,0.56878,0.23029,2.22123,1.59838,2.13342,0.00164855,0.00164855,0.00164855
73,375.524,1.5083,1.28832,1.43956,0.71652,0.51143,0.57163,0.26788,2.02426,1.58985,1.91009,0.0016436,0.0016436,0.0016436
74,380.551,1.49502,1.24888,1.42393,0.75782,0.52592,0.60622,0.24458,2.18158,1.53923,2.0329,0.00163865,0.00163865,0.00163865
75,385.541,1.51399,1.2693,1.43779,0.7728,0.55351,0.61907,0.28593,2.01527,1.51037,1.85826,0.0016337,0.0016337,0.0016337
76,390.541,1.5013,1.27853,1.43419,0.6403,0.51421,0.5435,0.24707,2.06125,1.56868,1.94345,0.00162875,0.00162875,0.00162875
77,395.736,1.48619,1.26816,1.43087,0.51846,0.4321,0.4193,0.16961,2.22573,1.94829,2.06963,0.0016238,0.0016238,0.0016238
78,400.576,1.46887,1.23951,1.41608,0.72816,0.47157,0.54425,0.22434,2.31588,1.57797,2.19156,0.00161885,0.00161885,0.00161885
79,405.641,1.48896,1.27884,1.43788,0.69128,0.49582,0.58271,0.30298,1.93755,1.62772,1.83573,0.0016139,0.0016139,0.0016139
80,410.756,1.48805,1.25224,1.42583,0.77617,0.53512,0.62823,0.27861,2.10671,1.56263,1.96569,0.00160895,0.00160895,0.00160895
81,415.78,1.45731,1.2248,1.39926,0.48788,0.37625,0.37235,0.13639,2.41285,2.115,2.24177,0.001604,0.001604,0.001604
82,420.962,1.47108,1.2379,1.41141,0.59042,0.47368,0.4719,0.17301,2.35665,1.73518,2.19301,0.00159905,0.00159905,0.00159905
83,425.984,1.44448,1.21911,1.39503,0.64024,0.49916,0.53146,0.24745,2.00299,1.69781,1.85526,0.0015941,0.0015941,0.0015941
84,430.936,1.44231,1.2229,1.39321,0.68146,0.54348,0.58867,0.25558,2.17543,1.61057,2.06808,0.00158915,0.00158915,0.00158915
85,435.977,1.47891,1.24301,1.41519,0.62507,0.50601,0.55034,0.26205,1.96605,1.66422,1.79966,0.0015842,0.0015842,0.0015842
86,440.929,1.46679,1.225,1.40356,0.68582,0.48244,0.54666,0.26742,2.08259,1.62451,1.92024,0.00157925,0.00157925,0.00157925
87,446.052,1.47798,1.26163,1.42449,0.66457,0.48703,0.55988,0.28361,1.93936,1.60465,1.80811,0.0015743,0.0015743,0.0015743
88,451.019,1.44376,1.19526,1.38945,0.74161,0.54849,0.6329,0.31312,1.96836,1.51591,1.84821,0.00156935,0.00156935,0.00156935
89,455.976,1.43606,1.18245,1.38567,0.74856,0.56007,0.63431,0.28952,2.06471,1.49045,1.92295,0.0015644,0.0015644,0.0015644
90,460.949,1.45893,1.22598,1.39509,0.65116,0.49582,0.54836,0.25638,2.0533,1.67357,1.8981,0.00155945,0.00155945,0.00155945
91,465.851,1.46732,1.24381,1.41013,0.69742,0.50502,0.56929,0.241,2.21204,1.70256,2.07899,0.0015545,0.0015545,0.0015545
92,470.698,1.4211,1.19378,1.38337,0.52119,0.42893,0.40466,0.13993,2.56523,1.91844,2.40094,0.00154955,0.00154955,0.00154955
93,475.763,1.44756,1.2089,1.39803,0.77356,0.56841,0.64906,0.30983,2.08251,1.41435,2.00021,0.0015446,0.0015446,0.0015446
94,480.815,1.45408,1.19665,1.39837,0.63061,0.50251,0.52291,0.21908,2.15431,1.68527,2.0054,0.00153965,0.00153965,0.00153965
95,485.954,1.41377,1.1763,1.36599,0.79788,0.53261,0.64088,0.31164,1.92915,1.47795,1.83352,0.0015347,0.0015347,0.0015347
96,490.907,1.42141,1.16054,1.37166,0.75788,0.53392,0.59049,0.24182,2.2638,1.53336,2.12397,0.00152975,0.00152975,0.00152975
97,495.729,1.39867,1.15664,1.35934,0.64414,0.51839,0.55335,0.22926,2.23844,1.59805,2.06391,0.0015248,0.0015248,0.0015248
98,500.752,1.38459,1.16363,1.36811,0.74345,0.58027,0.65094,0.31116,2.0554,1.46334,1.93493,0.00151985,0.00151985,0.00151985
