epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,362.542,0.8188,0.59421,1.45753,0.89494,0.85619,0.91284,0.76426,0.94264,0.79902,1.56996,0.00979705,0.00979705,0.00979705
43,373,0.80751,0.58565,1.45062,0.91996,0.83935,0.91824,0.76841,0.91677,0.77852,1.55242,0.0097921,0.0097921,0.0097921
44,381.553,0.80876,0.58302,1.45637,0.91578,0.84622,0.91504,0.76677,0.91616,0.8264,1.56161,0.00978715,0.00978715,0.00978715
45,390.25,0.81266,0.59285,1.47056,0.88421,0.85052,0.91594,0.76469,0.93402,0.80597,1.58301,0.0097822,0.0097822,0.0097822
46,398.637,0.80826,0.57846,1.45102,0.90461,0.85481,0.92035,0.77257,0.9424,0.78493,1.54506,0.00977725,0.00977725,0.00977725
47,407.631,0.81615,0.59139,1.44937,0.87702,0.85223,0.91035,0.75396,0.99276,0.84644,1.6352,0.0097723,0.0097723,0.0097723
48,416.044,0.81959,0.59303,1.46563,0.9017,0.85902,0.9224,0.77241,0.90487,0.74694,1.57262,0.00976735,0.00976735,0.00976735
49,424.289,0.82152,0.58695,1.45387,0.90299,0.8488,0.91954,0.77732,0.88984,0.77101,1.5426,0.0097624,0.0097624,0.0097624
50,432.641,0.8016,0.58238,1.43946,0.91103,0.85653,0.92408,0.77915,0.88694,0.76153,1.54632,0.00975745,0.00975745,0.00975745
51,441.006,0.78489,0.56305,1.43206,0.92862,0.84938,0.92494,0.77575,0.88313,0.73147,1.52653,0.0097525,0.0097525,0.0097525
52,449.307,0.78354,0.5634,1.42233,0.91466,0.84711,0.91742,0.77013,0.90572,0.78687,1.53128,0.00974755,0.00974755,0.00974755
53,457.638,0.76569,0.54784,1.40005,0.91399,0.85653,0.92126,0.77941,0.90866,0.79034,1.5122,0.0097426,0.0097426,0.0097426
54,465.989,0.7742,0.54826,1.41583,0.90143,0.8488,0.91524,0.77732,0.90094,0.76782,1.53921,0.00973765,0.00973765,0.00973765
55,474.447,0.76737,0.53743,1.41064,0.91023,0.85367,0.92118,0.78103,0.87203,0.76182,1.52087,0.0097327,0.0097327,0.0097327
56,482.834,0.78266,0.5548,1.42918,0.90914,0.85966,0.9211,0.78036,0.91872,0.75853,1.52137,0.00972775,0.00972775,0.00972775
57,491.603,0.7667,0.55739,1.42611,0.90835,0.85994,0.92044,0.77231,0.93724,0.7748,1.57124,0.0097228,0.0097228,0.0097228
58,500.103,0.75011,0.53716,1.38609,0.92874,0.83677,0.92217,0.78774,0.86687,0.73898,1.46893,0.00971785,0.00971785,0.00971785
59,508.49,0.76917,0.5535,1.3977,0.90274,0.86115,0.923,0.7864,0.88136,0.76353,1.51511,0.0097129,0.0097129,0.0097129
60,516.872,0.75324,0.52967,1.39523,0.91053,0.85682,0.92038,0.77665,0.91605,0.75344,1.49428,0.00970795,0.00970795,0.00970795
61,525.218,0.76212,0.53275,1.39855,0.91081,0.83345,0.9167,0.77518,0.91695,0.76586,1.54113,0.009703,0.009703,0.009703
62,533.606,0.74607,0.52481,1.37912,0.91984,0.85764,0.92735,0.79014,0.88332,0.72008,1.53899,0.00969805,0.00969805,0.00969805
63,542.039,0.7545,0.536,1.4124,0.92505,0.85889,0.92432,0.7864,0.90294,0.72907,1.56844,0.0096931,0.0096931,0.0096931
64,550.442,0.7427,0.52951,1.39963,0.92467,0.84365,0.92154,0.78657,0.88789,0.77741,1.51121,0.00968815,0.00968815,0.00968815
65,558.758,0.73871,0.5208,1.3688,0.9121,0.84693,0.92028,0.78513,0.89367,0.78679,1.54345,0.0096832,0.0096832,0.0096832
66,567.139,0.74156,0.52454,1.37802,0.91993,0.86942,0.92618,0.7951,0.87113,0.75305,1.51978,0.00967825,0.00967825,0.00967825
67,575.698,0.74897,0.53093,1.39478,0.93251,0.84282,0.92472,0.79955,0.87141,0.74664,1.51803,0.0096733,0.0096733,0.0096733
68,584.566,0.73042,0.51283,1.3733,0.90926,0.86856,0.91888,0.78346,0.9139,0.7473,1.52903,0.00966835,0.00966835,0.00966835
69,592.99,0.7342,0.52108,1.37153,0.90671,0.86006,0.91569,0.7798,0.9233,0.73709,1.5579,0.0096634,0.0096634,0.0096634
70,601.523,0.74862,0.5382,1.38631,0.92913,0.84478,0.91724,0.78468,0.85525,0.75827,1.53228,0.00965845,0.00965845,0.00965845
71,609.934,0.7258,0.51728,1.37083,0.9165,0.84021,0.9151,0.782,0.8624,0.72636,1.52446,0.0096535,0.0096535,0.0096535
72,618.333,0.72195,0.50824,1.3589,0.91343,0.85309,0.9144,0.7767,0.92762,0.75191,1.50554,0.00964855,0.00964855,0.00964855
