epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.1577,1.75058,2.63613,2.20818,0.6843,0.68043,0.70226,0.4327,1.46254,1.73275,1.96654,0.00036,0.00036,0.00036
2,17.8259,1.23788,1.48901,1.86125,0.78953,0.76128,0.79364,0.55182,1.34073,1.28044,1.9989,0.000739634,0.000739634,0.000739634
3,23.2121,1.28321,1.32389,1.94277,0.81446,0.77538,0.83563,0.6232,1.24366,1.21482,1.94746,0.00111889,0.00111889,0.00111889
4,28.7264,1.21573,1.18816,1.86837,0.85907,0.77538,0.85648,0.6362,1.17203,1.09181,1.89702,0.00149777,0.00149777,0.00149777
5,33.7915,1.18247,1.10138,1.81749,0.88546,0.79511,0.86685,0.65961,1.18438,1.08438,1.85216,0.00187628,0.00187628,0.00187628
6,38.8285,1.20315,1.12854,1.85663,0.85993,0.78474,0.85575,0.64215,1.15185,1.04817,1.81869,0.00199505,0.00199505,0.00199505
7,43.9165,1.18721,1.08226,1.83988,0.87947,0.7359,0.85988,0.65018,1.14061,0.98369,1.84356,0.00199406,0.00199406,0.00199406
8,49.0297,1.148,1.02684,1.82506,0.8768,0.78257,0.87116,0.65974,1.18127,0.97953,1.78106,0.00199307,0.00199307,0.00199307
9,54.1741,1.16403,1.04383,1.79054,0.84426,0.77256,0.84828,0.64429,1.17018,1.03153,1.84475,0.00199208,0.00199208,0.00199208
10,59.5362,1.14529,1.0014,1.78454,0.86769,0.76504,0.85579,0.65423,1.18542,0.96484,1.8718,0.00199109,0.00199109,0.00199109
11,64.7545,1.12537,1.00084,1.7937,0.90526,0.78126,0.86981,0.66264,1.17135,0.97778,1.77779,0.0019901,0.0019901,0.0019901
12,70.0273,1.10548,0.95373,1.78292,0.90113,0.77092,0.87295,0.66761,1.14316,0.96217,1.83586,0.00198911,0.00198911,0.00198911
13,75.1272,1.14491,0.99801,1.79277,0.87842,0.80921,0.87978,0.67623,1.08079,0.93238,1.76972,0.00198812,0.00198812,0.00198812
14,80.355,1.10168,0.97191,1.76582,0.8753,0.79699,0.87525,0.67324,1.08768,0.93796,1.78036,0.00198713,0.00198713,0.00198713
15,85.3762,1.07911,0.93746,1.76308,0.85892,0.79887,0.88104,0.6888,1.09033,0.93315,1.78704,0.00198614,0.00198614,0.00198614
16,90.4015,1.09808,0.93801,1.76261,0.90072,0.78444,0.8797,0.68859,1.09693,0.94283,1.75701,0.00198515,0.00198515,0.00198515
17,95.3663,1.09766,0.94263,1.78061,0.87896,0.81203,0.87904,0.69441,1.05077,0.92557,1.79949,0.00198416,0.00198416,0.00198416
18,100.47,1.065,0.90103,1.75563,0.89424,0.80451,0.88604,0.70628,1.04816,0.8884,1.74345,0.00198317,0.00198317,0.00198317
19,105.484,1.04303,0.86321,1.72312,0.87866,0.80075,0.88037,0.68504,1.14735,0.94738,1.82797,0.00198218,0.00198218,0.00198218
20,110.504,1.047,0.87738,1.70248,0.89915,0.79606,0.89418,0.70851,1.03378,0.90956,1.72677,0.00198119,0.00198119,0.00198119
21,115.908,1.02464,0.84131,1.68516,0.89812,0.78665,0.87344,0.68821,1.06289,0.93192,1.72945,0.0019802,0.0019802,0.0019802
22,121.23,1.07308,0.89123,1.72147,0.87584,0.81015,0.88069,0.69435,1.11411,0.94056,1.79096,0.00197921,0.00197921,0.00197921
23,126.273,1.02506,0.87169,1.7181,0.89103,0.80263,0.878,0.67879,1.18049,0.9387,1.93975,0.00197822,0.00197822,0.00197822
24,131.376,1.0508,0.87499,1.72798,0.89454,0.79725,0.8765,0.686,1.09048,0.94857,1.80405,0.00197723,0.00197723,0.00197723
25,136.48,1.02033,0.82976,1.68286,0.91326,0.78176,0.8807,0.68762,1.12384,0.9571,1.77454,0.00197624,0.00197624,0.00197624
26,141.472,1.02653,0.85973,1.70186,0.88469,0.81297,0.8876,0.6951,1.09536,0.89938,1.73585,0.00197525,0.00197525,0.00197525
27,146.47,1.04596,0.8639,1.7113,0.88084,0.81977,0.89464,0.70273,1.06644,0.89281,1.72653,0.00197426,0.00197426,0.00197426
28,151.492,1.02078,0.83195,1.68308,0.88804,0.81253,0.89055,0.71614,1.05593,0.87683,1.71574,0.00197327,0.00197327,0.00197327
29,156.493,0.99493,0.82994,1.68075,0.86288,0.82801,0.88381,0.6929,1.08616,0.88102,1.7445,0.00197228,0.00197228,0.00197228
30,161.502,0.97147,0.79276,1.63738,0.89474,0.79229,0.89445,0.69991,1.0676,0.84957,1.70555,0.00197129,0.00197129,0.00197129
31,166.577,0.98368,0.79202,1.65364,0.90637,0.80075,0.88122,0.71188,1.02528,0.8652,1.70015,0.0019703,0.0019703,0.0019703
32,171.665,0.97478,0.78433,1.63832,0.88196,0.80753,0.88805,0.70093,1.09399,0.9164,1.76973,0.00196931,0.00196931,0.00196931
33,176.687,0.98632,0.81122,1.67016,0.89243,0.80169,0.89319,0.70713,1.04173,0.82914,1.74379,0.00196832,0.00196832,0.00196832
34,181.756,0.97419,0.78888,1.62971,0.86427,0.80792,0.88146,0.68986,1.11582,0.95999,1.7789,0.00196733,0.00196733,0.00196733
