epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.35855,1.68637,2.22617,1.60692,0.66747,0.57635,0.61452,0.42857,1.18369,1.40234,1.22366,0.00325397,0.00325397,0.00325397
2,12.5792,1.25424,1.2978,1.24275,0.7346,0.5719,0.65314,0.45255,1.2108,1.16157,1.2244,0.00658404,0.00658404,0.00658404
3,16.4197,1.23311,1.17935,1.20293,0.64271,0.52763,0.58357,0.37309,1.38023,1.35368,1.36488,0.00991081,0.00991081,0.00991081
4,20.5122,1.26231,1.19113,1.21837,0.68402,0.56922,0.63075,0.42888,1.20717,1.64688,1.24332,0.00998515,0.00998515,0.00998515
5,24.4572,1.25185,1.10206,1.21027,0.79349,0.60501,0.70156,0.50301,1.19156,1.10162,1.21249,0.0099802,0.0099802,0.0099802
6,28.3798,1.22997,1.0629,1.19689,0.78755,0.64023,0.71716,0.49994,1.14182,1.21602,1.19903,0.00997525,0.00997525,0.00997525
7,32.4306,1.23044,1.05851,1.20875,0.5727,0.4795,0.50685,0.31622,1.50984,1.47484,1.40754,0.0099703,0.0099703,0.0099703
8,36.5124,1.22538,1.04406,1.20417,0.74648,0.61081,0.68292,0.46568,1.20013,1.11793,1.23886,0.00996535,0.00996535,0.00996535
9,40.4523,1.22631,1.05297,1.20672,0.74442,0.56952,0.66215,0.4604,1.20562,1.18007,1.28544,0.0099604,0.0099604,0.0099604
10,44.5388,1.2068,1.03092,1.19475,0.79285,0.65241,0.74779,0.52682,1.14818,0.95327,1.19865,0.00995545,0.00995545,0.00995545
11,48.6368,1.2095,1.01658,1.20793,0.81193,0.64387,0.73356,0.51447,1.17652,1.00958,1.23384,0.0099505,0.0099505,0.0099505
12,52.6162,1.21279,1.02149,1.20642,0.75449,0.57546,0.67213,0.47266,1.19165,1.17328,1.23491,0.00994555,0.00994555,0.00994555
13,56.611,1.19575,0.99115,1.18914,0.81496,0.66251,0.75909,0.54913,1.09612,0.92219,1.18256,0.0099406,0.0099406,0.0099406
14,60.5022,1.17663,0.97646,1.18571,0.79056,0.63458,0.71748,0.505,1.18903,1.0359,1.21458,0.00993565,0.00993565,0.00993565
15,64.5924,1.18946,0.98507,1.18894,0.81376,0.66984,0.75654,0.50989,1.243,0.95075,1.24424,0.0099307,0.0099307,0.0099307
16,68.9403,1.17809,0.96322,1.17678,0.77366,0.64991,0.73219,0.51937,1.15273,0.96095,1.21048,0.00992575,0.00992575,0.00992575
17,73.3374,1.17445,0.96498,1.17668,0.80911,0.67796,0.7632,0.53259,1.17358,0.91659,1.22205,0.0099208,0.0099208,0.0099208
18,77.5332,1.18435,0.96517,1.18144,0.8127,0.65228,0.75102,0.53346,1.13323,0.97122,1.20993,0.00991585,0.00991585,0.00991585
19,82.0655,1.16172,0.94266,1.17978,0.80155,0.67914,0.76526,0.55379,1.0999,0.94101,1.17748,0.0099109,0.0099109,0.0099109
20,86.3991,1.16296,0.92826,1.17465,0.83264,0.6873,0.78237,0.57093,1.08637,0.85053,1.16459,0.00990595,0.00990595,0.00990595
21,90.3849,1.12754,0.91317,1.15421,0.79108,0.64231,0.73715,0.53722,1.09808,0.99332,1.18629,0.009901,0.009901,0.009901
22,94.5353,1.11677,0.90003,1.14708,0.82638,0.66319,0.7638,0.54084,1.14738,0.9001,1.20189,0.00989605,0.00989605,0.00989605
23,98.4056,1.11472,0.89362,1.15655,0.80344,0.62032,0.72604,0.52393,1.12186,1.01456,1.22497,0.0098911,0.0098911,0.0098911
24,102.394,1.14949,0.91241,1.17378,0.78273,0.67536,0.75119,0.52894,1.16332,0.925,1.21602,0.00988615,0.00988615,0.00988615
25,106.326,1.11847,0.89708,1.15176,0.79976,0.66102,0.74957,0.5347,1.12789,0.94485,1.19915,0.0098812,0.0098812,0.0098812
26,110.43,1.12807,0.9014,1.14814,0.83189,0.66013,0.75539,0.54069,1.11613,0.92842,1.19244,0.00987625,0.00987625,0.00987625
27,114.397,1.11054,0.87039,1.13934,0.83017,0.6836,0.77555,0.56527,1.09455,0.84821,1.17898,0.0098713,0.0098713,0.0098713
28,118.527,1.11645,0.88453,1.1502,0.8007,0.65686,0.74971,0.52973,1.13196,0.9237,1.20739,0.00986635,0.00986635,0.00986635
29,122.409,1.09854,0.8577,1.13367,0.81067,0.67617,0.76237,0.54353,1.14974,0.90617,1.20517,0.0098614,0.0098614,0.0098614
30,126.255,1.10277,0.86307,1.14244,0.82387,0.68449,0.77318,0.55494,1.09351,0.89396,1.17288,0.00985645,0.00985645,0.00985645
31,130.442,1.10365,0.85968,1.14459,0.57606,0.49089,0.52534,0.3581,1.2536,1.44969,1.26888,0.0098515,0.0098515,0.0098515
32,134.426,1.07289,0.84262,1.12072,0.84624,0.69979,0.78632,0.57001,1.09108,0.82361,1.17188,0.00984655,0.00984655,0.00984655
33,138.246,1.07418,0.84525,1.12177,0.82215,0.65003,0.74453,0.52118,1.20274,1.00295,1.24624,0.0098416,0.0098416,0.0098416
34,142.166,1.08187,0.83826,1.12969,0.82793,0.70172,0.78735,0.56489,1.07243,0.84841,1.16706,0.00983665,0.00983665,0.00983665
35,146.06,1.07584,0.86759,1.135,0.84423,0.67469,0.77767,0.55,1.14058,0.85945,1.1799,0.0098317,0.0098317,0.0098317
36,149.887,1.08249,0.84556,1.12766,0.82105,0.70469,0.78705,0.57208,1.07703,0.8335,1.1728,0.00982675,0.00982675,0.00982675
37,153.81,1.08334,0.83917,1.13074,0.80636,0.67172,0.75786,0.5448,1.09772,0.92636,1.18279,0.0098218,0.0098218,0.0098218
38,157.74,1.07374,0.83922,1.12093,0.7781,0.61378,0.70312,0.50056,1.14386,1.03511,1.22308,0.00981685,0.00981685,0.00981685
39,161.661,1.06208,0.82294,1.11288,0.80903,0.70766,0.78352,0.57293,1.05872,0.84919,1.17419,0.0098119,0.0098119,0.0098119
40,165.909,1.07494,0.84068,1.12415,0.8336,0.68806,0.78315,0.57043,1.05661,0.84281,1.16978,0.00980695,0.00980695,0.00980695
41,169.834,1.03177,0.80807,1.10592,0.82392,0.67976,0.76924,0.56198,1.09143,0.88728,1.19036,0.009802,0.009802,0.009802
42,173.777,1.04849,0.79994,1.11534,0.83677,0.64825,0.74595,0.53353,1.11301,0.93111,1.20274,0.00979705,0.00979705,0.00979705
43,177.732,1.02086,0.78162,1.10178,0.86243,0.70031,0.79218,0.58086,1.06726,0.817,1.17738,0.0097921,0.0097921,0.0097921
44,181.594,1.04893,0.80198,1.11601,0.82306,0.66612,0.75869,0.54965,1.10595,0.90562,1.20857,0.00978715,0.00978715,0.00978715
45,185.442,1.02633,0.7825,1.10049,0.83865,0.68407,0.77497,0.57088,1.06485,0.86492,1.17356,0.0097822,0.0097822,0.0097822
46,189.5,1.03366,0.79775,1.10676,0.8127,0.66904,0.758,0.5397,1.1155,0.92404,1.19153,0.00977725,0.00977725,0.00977725
47,193.439,1.05838,0.79744,1.11476,0.82089,0.69667,0.77936,0.56323,1.07667,0.86038,1.16977,0.0097723,0.0097723,0.0097723
48,197.292,1.01869,0.78685,1.09839,0.82632,0.6738,0.76447,0.55527,1.07345,0.88029,1.17971,0.00976735,0.00976735,0.00976735
49,201.412,1.00759,0.7625,1.0929,0.82709,0.70345,0.78246,0.57562,1.0612,0.84936,1.17405,0.0097624,0.0097624,0.0097624
50,205.371,1.01935,0.75819,1.09461,0.84724,0.67944,0.7804,0.57322,1.0876,0.83509,1.18114,0.00975745,0.00975745,0.00975745
51,209.244,0.9936,0.75928,1.08864,0.83518,0.70756,0.79475,0.57893,1.08689,0.80387,1.18091,0.0097525,0.0097525,0.0097525
52,213.268,1.00449,0.75988,1.09377,0.84773,0.68806,0.78714,0.57504,1.07954,0.82084,1.17524,0.00974755,0.00974755,0.00974755
53,217.213,1.00996,0.76247,1.09889,0.84044,0.67601,0.77491,0.5632,1.06166,0.8485,1.17802,0.0097426,0.0097426,0.0097426
54,221.008,1.01535,0.77264,1.09808,0.81854,0.69964,0.78302,0.56229,1.08734,0.83612,1.17925,0.00973765,0.00973765,0.00973765
55,224.982,1.01287,0.75517,1.09451,0.82828,0.69043,0.77619,0.56319,1.09988,0.86035,1.19141,0.0097327,0.0097327,0.0097327
56,228.832,0.99677,0.75472,1.08777,0.81955,0.67558,0.76232,0.55991,1.08949,0.85687,1.1859,0.00972775,0.00972775,0.00972775
57,232.669,0.99246,0.75748,1.09186,0.84987,0.67777,0.78122,0.57191,1.07559,0.83241,1.17436,0.0097228,0.0097228,0.0097228
58,236.534,1.00168,0.76158,1.0856,0.84348,0.69638,0.78215,0.57642,1.03141,0.81751,1.14999,0.00971785,0.00971785,0.00971785
59,240.561,1.00779,0.7594,1.09072,0.85616,0.702,0.79201,0.58849,1.04627,0.79027,1.16281,0.0097129,0.0097129,0.0097129
60,244.375,0.98905,0.73152,1.07875,0.83937,0.67944,0.77172,0.57434,1.04632,0.82933,1.15966,0.00970795,0.00970795,0.00970795
61,248.335,0.975,0.72285,1.0689,0.83782,0.68419,0.77262,0.56215,1.06863,0.82967,1.17884,0.009703,0.009703,0.009703
62,252.469,1.0121,0.74407,1.09273,0.82185,0.6551,0.75105,0.5448,1.11108,0.90224,1.19078,0.00969805,0.00969805,0.00969805
63,256.317,0.98408,0.73417,1.07664,0.83586,0.65963,0.75375,0.54062,1.12241,0.90102,1.1922,0.0096931,0.0096931,0.0096931
64,260.323,0.97343,0.72018,1.07339,0.86022,0.69659,0.79085,0.57605,1.08099,0.82241,1.17504,0.00968815,0.00968815,0.00968815
65,264.303,0.99783,0.7332,1.08806,0.84973,0.68895,0.78198,0.56991,1.0731,0.82694,1.17554,0.0096832,0.0096832,0.0096832
66,268.192,0.96271,0.71244,1.06207,0.84925,0.69459,0.78609,0.57285,1.07698,0.82391,1.17144,0.00967825,0.00967825,0.00967825
67,272.286,0.95018,0.71173,1.05813,0.85283,0.67914,0.7808,0.57462,1.06037,0.83614,1.17235,0.0096733,0.0096733,0.0096733
